"date","id","SO2","NO2","O3","PM10","CO","PM2.5","C6H6"
2022-11-06 16:00:00,11434,NA,NA,NA,62.4616,NA,NA,NA
2022-11-06 15:00:00,11434,NA,NA,NA,47.127,NA,NA,NA
2022-11-06 14:00:00,11434,NA,NA,NA,21.4931,NA,NA,NA
2022-11-06 13:00:00,11434,NA,NA,NA,15.3402,NA,NA,NA
2022-11-06 12:00:00,11434,NA,NA,NA,18.7618,NA,NA,NA
2022-11-06 11:00:00,11434,NA,NA,NA,17.9977,NA,NA,NA
2022-11-06 10:00:00,11434,NA,NA,NA,24.1042,NA,NA,NA
2022-11-06 09:00:00,11434,NA,NA,NA,22.9757,NA,NA,NA
2022-11-06 08:00:00,11434,NA,NA,NA,21.115,NA,NA,NA
2022-11-06 07:00:00,11434,NA,NA,NA,29.2477,NA,NA,NA
2022-11-06 06:00:00,11434,NA,NA,NA,22.2075,NA,NA,NA
2022-11-06 05:00:00,11434,NA,NA,NA,24.4142,NA,NA,NA
2022-11-06 04:00:00,11434,NA,NA,NA,24.8715,NA,NA,NA
2022-11-06 03:00:00,11434,NA,NA,NA,26.411,NA,NA,NA
2022-11-06 02:00:00,11434,NA,NA,NA,24.3124,NA,NA,NA
2022-11-06 01:00:00,11434,NA,NA,NA,28.8821,NA,NA,NA
2022-11-06 00:00:00,11434,NA,NA,NA,24.4843,NA,NA,NA
2022-11-05 23:00:00,11434,NA,NA,NA,19.1753,NA,NA,NA
2022-11-08 06:00:00,400,NA,29.7343,NA,75.9761,878.41,44.0363,1.87037
2022-11-08 05:00:00,400,NA,31.4683,NA,75.6066,900.57,46.1365,1.81492
2022-11-08 04:00:00,400,NA,26.7807,NA,85.5411,788.1,53.4478,1.8104
2022-11-08 03:00:00,400,NA,17.805,NA,78.5084,710.19,49.3537,1.68402
2022-11-08 02:00:00,400,NA,19.9549,NA,70.7161,673.66,44.2594,1.58465
2022-11-08 01:00:00,400,NA,20.8674,NA,64.3854,686.84,40.2854,1.49311
2022-11-08 00:00:00,400,NA,22.5844,NA,55.0234,655.91,33.7545,1.45036
2022-11-07 23:00:00,400,NA,25.3653,NA,55.4817,720.4,32.7267,1.407
2022-11-07 22:00:00,400,NA,30.1597,NA,51.5588,753.28,28.2106,1.35434
2022-11-07 21:00:00,400,NA,39.3442,NA,54.2721,819.05,27.109,1.28573
2022-11-07 20:00:00,400,NA,47.4569,NA,49.4647,811.1,25.9761,1.17458
2022-11-07 19:00:00,400,NA,56.5994,NA,55.6226,987.67,26.5509,0.97267
2022-11-07 18:00:00,400,NA,60.424,NA,46.43,830.82,23.5271,0.7623
2022-11-07 17:00:00,400,NA,56.4661,NA,37.0681,744.36,16.5743,0.65233
2022-11-07 16:00:00,400,NA,63.8682,NA,33.8691,750.74,13.7081,0.5428
2022-11-07 15:00:00,400,NA,56.5469,NA,32.2352,534.38,10.7217,0.48511
2022-11-07 14:00:00,400,NA,44.8045,NA,19.2564,467.91,8.47389,0.39872
2022-11-07 13:00:00,400,NA,29.0789,NA,18.2999,373.85,7.86318,0.41911
2022-11-07 12:00:00,400,NA,27.4584,NA,21.228,275.47,8.12366,0.66055
2022-11-07 11:00:00,400,NA,34.7463,NA,28.7988,376.6,11.0549,1.03505
2022-11-07 10:00:00,400,NA,38.8306,NA,35.7017,437.83,16.1039,1.40526
2022-11-07 09:00:00,400,NA,43.8926,NA,66.2511,659,23.4961,1.57813
2022-11-07 08:00:00,400,NA,38.1895,NA,76.1535,700.24,27.0919,1.68093
2022-11-07 07:00:00,400,NA,36.3593,NA,64.3788,767.37,27.115,1.66011
2022-11-07 06:00:00,400,NA,37.2001,NA,47.2346,888.71,25.1762,1.4468
2022-11-07 05:00:00,400,NA,34.9514,NA,45.9204,839.9,25.4772,1.05809
2022-11-07 04:00:00,400,NA,31.1799,NA,41.9192,655.77,24.576,0.72389
2022-11-07 03:00:00,400,NA,19.2379,NA,28.9269,385.07,18.3738,0.64511
2022-11-07 02:00:00,400,NA,13.6145,NA,29.0395,278.09,18.6294,0.68275
2022-11-07 01:00:00,400,NA,10.7396,NA,31.8009,273.15,20.5335,0.70926
2022-11-07 00:00:00,400,NA,11.0445,NA,36.6819,307.44,22.9472,0.73931
2022-11-06 23:00:00,400,NA,13.4297,NA,39.1827,320.07,24.2213,0.7713
2022-11-06 22:00:00,400,NA,21.1164,NA,42.9325,383.36,25.9879,0.78193
2022-11-06 21:00:00,400,NA,28.3523,NA,42.9052,484.85,25.4373,0.75493
2022-11-06 20:00:00,400,NA,33.1944,NA,44.4042,487.21,24.376,0.69915
2022-11-06 19:00:00,400,NA,34.3172,NA,40.9232,526.39,23.4431,0.63175
2022-11-06 18:00:00,400,NA,34.8574,NA,34.3854,450.21,18.7875,0.59081
2022-11-06 17:00:00,400,NA,37.6627,NA,24.5012,409.3,12.4971,0.60018
2022-11-06 16:00:00,400,NA,51.3122,NA,21.8111,495.95,10.7234,0.60487
2022-11-06 15:00:00,400,NA,64.1858,NA,24.7669,639.8,11.568,0.55102
2022-11-06 14:00:00,400,NA,42.8851,NA,22.8621,435.73,11.7256,0.57479
2022-11-06 13:00:00,400,NA,36.8033,NA,30.4742,394.55,16.1442,0.595
2022-11-06 12:00:00,400,NA,44.3196,NA,35.9881,486.23,17.662,0.56553
2022-11-06 11:00:00,400,NA,42.7348,NA,38.7329,483.56,19.0435,0.53683
2022-11-06 10:00:00,400,NA,33.8185,NA,41.6751,371.43,22.0799,0.52102
2022-11-06 09:00:00,400,NA,32.1386,NA,38.6377,359.39,20.2334,0.52
2022-11-06 08:00:00,400,NA,25.5013,NA,35.3356,287.35,18.831,0.53282
2022-11-06 07:00:00,400,NA,25.368,NA,40.0018,344.79,21.0452,0.52447
2022-11-06 06:00:00,400,NA,27.8977,NA,38.0102,360.39,19.998,0.48794
2022-11-06 05:00:00,400,NA,19.5136,NA,36.1917,273.16,19.1285,0.49361
2022-11-06 04:00:00,400,NA,22.176,NA,39.1884,319.77,20.7689,0.50571
2022-11-06 03:00:00,400,NA,20.0893,NA,42.8222,279.47,22.4864,0.50876
2022-11-06 02:00:00,400,NA,17.9441,NA,34.1641,278.32,18.7362,0.55726
2022-11-06 01:00:00,400,NA,21.6221,NA,32.9221,275.06,17.748,0.63313
2022-11-06 00:00:00,400,NA,NA,NA,40.447,NA,22.5226,0.66039
2022-11-05 23:00:00,400,NA,29.8378,NA,37.2822,396.07,21.781,0.64451
2022-11-08 06:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-08 05:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-08 04:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-08 03:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-08 02:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-08 01:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-08 00:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-07 23:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-07 22:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-07 21:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-07 20:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-07 19:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-07 18:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-07 17:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-07 16:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-07 15:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-07 14:00:00,14,NA,NA,NA,18.422,NA,NA,NA
2022-11-07 13:00:00,14,NA,NA,NA,9.50414,NA,NA,NA
2022-11-07 12:00:00,14,NA,NA,NA,9.29521,NA,NA,NA
2022-11-07 11:00:00,14,NA,NA,NA,6.68565,NA,NA,NA
2022-11-07 10:00:00,14,NA,NA,NA,24.6238,NA,NA,NA
2022-11-07 09:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-07 08:00:00,14,NA,NA,NA,NA,NA,NA,NA
2022-11-07 07:00:00,14,NA,NA,NA,11.767,NA,NA,NA
2022-11-07 06:00:00,14,NA,NA,NA,8.62693,NA,NA,NA
2022-11-07 05:00:00,14,NA,NA,NA,16.1112,NA,NA,NA
2022-11-07 04:00:00,14,NA,NA,NA,61.9068,NA,NA,NA
2022-11-07 03:00:00,14,NA,NA,NA,14.8142,NA,NA,NA
2022-11-07 02:00:00,14,NA,NA,NA,11.3273,NA,NA,NA
2022-11-07 01:00:00,14,NA,NA,NA,25.7558,NA,NA,NA
2022-11-07 00:00:00,14,NA,NA,NA,109.15,NA,NA,NA
2022-11-06 23:00:00,14,NA,NA,NA,11.7648,NA,NA,NA
2022-11-06 22:00:00,14,NA,NA,NA,7.66491,NA,NA,NA
2022-11-06 21:00:00,14,NA,NA,NA,7.05027,NA,NA,NA
2022-11-06 20:00:00,14,NA,NA,NA,16.6642,NA,NA,NA
2022-11-06 19:00:00,14,NA,NA,NA,26.4699,NA,NA,NA
2022-11-06 18:00:00,14,NA,NA,NA,24.357,NA,NA,NA
2022-11-06 17:00:00,14,NA,NA,NA,19.579,NA,NA,NA
2022-11-06 16:00:00,14,NA,NA,NA,14.9983,NA,NA,NA
2022-11-06 15:00:00,14,NA,NA,NA,11.1677,NA,NA,NA
2022-11-06 14:00:00,14,NA,NA,NA,10.702,NA,NA,NA
2022-11-06 13:00:00,14,NA,NA,NA,14.1493,NA,NA,NA
2022-11-06 12:00:00,14,NA,NA,NA,10.0383,NA,NA,NA
2022-11-06 11:00:00,14,NA,NA,NA,9.55916,NA,NA,NA
2022-11-06 10:00:00,14,NA,NA,NA,15.1724,NA,NA,NA
2022-11-06 09:00:00,14,NA,NA,NA,21.1619,NA,NA,NA
2022-11-06 08:00:00,14,NA,NA,NA,13.9013,NA,NA,NA
2022-11-06 07:00:00,14,NA,NA,NA,17.7515,NA,NA,NA
2022-11-06 06:00:00,14,NA,NA,NA,8.63136,NA,NA,NA
2022-11-06 05:00:00,14,NA,NA,NA,7.60752,NA,NA,NA
2022-11-06 04:00:00,14,NA,NA,NA,8.37416,NA,NA,NA
2022-11-06 03:00:00,14,NA,NA,NA,11.6706,NA,NA,NA
2022-11-06 02:00:00,14,NA,NA,NA,8.4854,NA,NA,NA
2022-11-06 01:00:00,14,NA,NA,NA,11.3608,NA,NA,NA
2022-11-06 00:00:00,14,NA,NA,NA,13.0248,NA,NA,NA
2022-11-05 23:00:00,14,NA,NA,NA,26.9511,NA,NA,NA
2022-11-08 06:00:00,584,NA,27.7853,6.28556,24.5494,NA,NA,NA
2022-11-08 05:00:00,584,NA,28.7843,5.45278,19.2226,NA,NA,NA
2022-11-08 04:00:00,584,NA,21.6892,9.55778,24.0603,NA,NA,NA
2022-11-08 03:00:00,584,NA,19.1399,10.51,24.7247,NA,NA,NA
2022-11-08 02:00:00,584,NA,20.3736,8.29944,30.3128,NA,NA,NA
2022-11-08 01:00:00,584,NA,22.6326,6.005,25.2936,NA,NA,NA
2022-11-08 00:00:00,584,NA,20.4813,13.7233,23.5126,NA,NA,NA
2022-11-07 23:00:00,584,NA,22.7881,10.4133,29.2104,NA,NA,NA
2022-11-07 22:00:00,584,NA,23.4969,10.6183,20.4295,NA,NA,NA
2022-11-07 21:00:00,584,NA,17.3849,21.1644,29.5639,NA,NA,NA
2022-11-07 20:00:00,584,NA,18.1436,21.9722,31.6547,NA,NA,NA
2022-11-07 19:00:00,584,NA,22.3989,26.6694,31.1177,NA,NA,NA
2022-11-07 18:00:00,584,NA,31.5058,24.7617,40.0114,NA,NA,NA
2022-11-07 17:00:00,584,NA,32.4047,22.3483,59.9301,NA,NA,NA
2022-11-07 16:00:00,584,NA,42.7805,18.2361,42.4434,NA,NA,NA
2022-11-07 15:00:00,584,NA,46.8077,10.4167,27.9038,NA,NA,NA
2022-11-07 14:00:00,584,NA,25.6732,29.8761,15.5877,NA,NA,NA
2022-11-07 13:00:00,584,NA,18.1692,33.05,13.4438,NA,NA,NA
2022-11-07 12:00:00,584,NA,12.0023,41.5428,14.0228,NA,NA,NA
2022-11-07 11:00:00,584,NA,10.6337,45.1089,18.6245,NA,NA,NA
2022-11-07 10:00:00,584,NA,10.3731,42.4717,23.2604,NA,NA,NA
2022-11-07 09:00:00,584,NA,13.9909,34.7844,21.4124,NA,NA,NA
2022-11-07 08:00:00,584,NA,21.9112,24.8517,24.7445,NA,NA,NA
2022-11-07 07:00:00,584,NA,21.4081,24.5256,21.4366,NA,NA,NA
2022-11-07 06:00:00,584,NA,22.9889,20.9344,19.2438,NA,NA,NA
2022-11-07 05:00:00,584,NA,16.775,25.51,17.7129,NA,NA,NA
2022-11-07 04:00:00,584,NA,13.5384,30.2317,23.0398,NA,NA,NA
2022-11-07 03:00:00,584,NA,14.2861,25.5667,27.9062,NA,NA,NA
2022-11-07 02:00:00,584,NA,13.3912,25.7067,28.5695,NA,NA,NA
2022-11-07 01:00:00,584,NA,14.8069,23.0644,28.7685,NA,NA,NA
2022-11-07 00:00:00,584,NA,17.594,16.9017,34.8166,NA,NA,NA
2022-11-06 23:00:00,584,NA,16.5986,18.0667,34.1518,NA,NA,NA
2022-11-06 22:00:00,584,NA,15.5402,23.0133,28.8687,NA,NA,NA
2022-11-06 21:00:00,584,NA,17.7017,24.0322,35.2934,NA,NA,NA
2022-11-06 20:00:00,584,NA,18.9787,22.2622,46.0148,NA,NA,NA
2022-11-06 19:00:00,584,NA,20.177,22.4561,46.8795,NA,NA,NA
2022-11-06 18:00:00,584,NA,29.657,13.2967,69.9978,NA,NA,NA
2022-11-06 17:00:00,584,NA,33.0032,6.84833,125.164,NA,NA,NA
2022-11-06 16:00:00,584,NA,45.4734,9.72167,28.3017,NA,NA,NA
2022-11-06 15:00:00,584,NA,36.7858,17.4939,10.4474,NA,NA,NA
2022-11-06 14:00:00,584,NA,15.026,53.6172,13.5062,NA,NA,NA
2022-11-06 13:00:00,584,NA,8.27419,64.0317,14.3298,NA,NA,NA
2022-11-06 12:00:00,584,NA,6.11231,67.0444,14.2268,NA,NA,NA
2022-11-06 11:00:00,584,NA,6.87138,62.2506,17.8507,NA,NA,NA
2022-11-06 10:00:00,584,NA,6.04737,60.8767,13.5292,NA,NA,NA
2022-11-06 09:00:00,584,NA,6.79131,46.1439,16.7025,NA,NA,NA
2022-11-06 08:00:00,584,NA,9.63244,24.2589,18.9741,NA,NA,NA
2022-11-06 07:00:00,584,NA,10.0402,11.7378,17.513,NA,NA,NA
2022-11-06 06:00:00,584,NA,13.8042,9.37556,11.2979,NA,NA,NA
2022-11-06 05:00:00,584,NA,13.2495,14.8372,9.82821,NA,NA,NA
2022-11-06 04:00:00,584,NA,11.5188,18.6661,10.6353,NA,NA,NA
2022-11-06 03:00:00,584,NA,11.1512,19.1639,16.6485,NA,NA,NA
2022-11-06 02:00:00,584,NA,11.3198,18.6794,25.3251,NA,NA,NA
2022-11-06 01:00:00,584,NA,14.3693,12.795,33.8871,NA,NA,NA
2022-11-06 00:00:00,584,NA,18.7145,8.88556,31.732,NA,NA,NA
2022-11-05 23:00:00,584,NA,18.4957,9.25778,26.3806,NA,NA,NA
2022-11-08 06:00:00,117,3.52631,30.7629,1.28847,29.1837,833.15,20.0819,1.60965
2022-11-08 05:00:00,117,3.06556,24.7102,0.85896,26.1473,774.57,18.7235,1.33065
2022-11-08 04:00:00,117,2.32051,20.5375,0.68843,21.8005,553.2,18.3008,1.0017
2022-11-08 03:00:00,117,2.28581,19.9905,1.23627,22.7498,523.58,19.0064,1.07775
2022-11-08 02:00:00,117,2.41753,19.9507,1.07932,26.2104,591.91,22.7137,1.2546
2022-11-08 01:00:00,117,2.17314,21.1913,0.97675,27.0232,662.64,22.817,1.33875
2022-11-08 00:00:00,117,2.7801,24.6159,1.16159,28.3919,682.96,23.1453,1.4571
2022-11-07 23:00:00,117,2.8163,29.6397,1.91866,26.9404,680.6,21.2526,1.161
2022-11-07 22:00:00,117,3.11498,31.86,5.26645,23.9589,566.75,18.2407,0.89415
2022-11-07 21:00:00,117,3.57346,29.9448,13.2094,23.7584,504.18,17.6217,0.8712
2022-11-07 20:00:00,117,3.26363,28.5791,17.0682,22.7967,489.03,16.5892,0.8451
2022-11-07 19:00:00,117,2.86088,34.0044,14.3403,23.6663,503.38,17.1716,0.86175
2022-11-07 18:00:00,117,2.72014,39.3314,11.1617,23.1352,503.59,16.4427,0.78075
2022-11-07 17:00:00,117,2.71325,35.3109,15.8099,21.4095,478.66,13.9379,0.5481
2022-11-07 16:00:00,117,3.01601,27.5477,23.4391,17.2541,446.2,10.7832,0.5535
2022-11-07 15:00:00,117,2.90416,41.8834,9.78523,27.697,509.03,12.8634,0.62325
2022-11-07 14:00:00,117,2.77772,27.6709,24.9514,18.3025,463.13,9.6399,0.37935
2022-11-07 13:00:00,117,2.74875,16.2849,37.3405,14.7952,432.83,9.30337,0.3888
2022-11-07 12:00:00,117,2.82513,15.099,37.4915,14.5121,428.09,8.82299,0.2646
2022-11-07 11:00:00,117,2.78567,15.1568,43.8516,18.9762,380.59,7.07018,0.24795
2022-11-07 10:00:00,117,3.33457,17.5564,33.6029,19.4911,400.52,11.0455,0.4491
2022-11-07 09:00:00,117,3.90751,26.0977,22.2819,21.7949,394.93,11.4662,0.4482
2022-11-07 08:00:00,117,3.69893,35.0953,12.8869,30.4014,428.78,14.2396,0.58095
2022-11-07 07:00:00,117,3.63593,39.068,8.20308,25.3321,455.14,15.0666,0.75105
2022-11-07 06:00:00,117,3.35057,42.3452,5.09371,20.8993,463.33,13.879,0.7317
2022-11-07 05:00:00,117,3.10447,37.061,3.36692,20.3603,564.52,14.551,0.91485
2022-11-07 04:00:00,117,2.98611,21.1193,19.1292,16.7419,392.46,13.8577,0.6678
2022-11-07 03:00:00,117,2.87293,11.8624,25.9224,17.6863,366.46,15.6561,0.7839
2022-11-07 02:00:00,117,3.16603,11.5246,24.2985,23.3762,401.04,21.2784,1.3014
2022-11-07 01:00:00,117,3.0408,14.5498,18.45,28.9765,426.91,26.3212,1.3248
2022-11-07 00:00:00,117,3.57736,17.6366,17.1603,32.0951,439.45,28.7215,1.2888
2022-11-06 23:00:00,117,3.94537,17.8257,17.7047,32.7002,415.82,29.1972,1.1421
2022-11-06 22:00:00,117,4.44784,16.1065,21.9347,32.3232,415.98,28.3592,1.07685
2022-11-06 21:00:00,117,4.51878,18.4094,26.2433,27.12,417.56,23.0449,1.0692
2022-11-06 20:00:00,117,4.20671,18.1959,30.3537,24.7691,422.2,20.6819,0.8388
2022-11-06 19:00:00,117,3.80647,19.5194,32.2946,23.5067,398.81,19.0107,0.8226
2022-11-06 18:00:00,117,4.9358,18.9814,34.9805,22.44,383.51,17.8133,1.16055
2022-11-06 17:00:00,117,7.50356,20.5104,32.8171,22.9241,392.99,18.116,0.8478
2022-11-06 16:00:00,117,5.08022,19.6994,32.7229,22.1364,394.56,17.4879,0.58995
2022-11-06 15:00:00,117,3.08713,15.1303,44.7427,15.363,368.83,10.7193,0.3294
2022-11-06 14:00:00,117,3.38538,10.67,51.9484,13.7992,346.79,8.96357,0.2673
2022-11-06 13:00:00,117,3.05993,8.36447,55.2671,12.5342,339.54,8.55677,0.21285
2022-11-06 12:00:00,117,3.50407,6.68561,57.7802,11.674,343.31,8.47027,0.2349
2022-11-06 11:00:00,117,4.40615,7.12193,54.2768,13.9708,370.11,10.0558,0.37665
2022-11-06 10:00:00,117,4.41061,9.91691,44.3941,17.2348,384.81,13.188,0.68085
2022-11-06 09:00:00,117,3.94691,15.083,28.9275,23.8621,424.96,18.2858,1.07145
2022-11-06 08:00:00,117,3.57876,21.5785,14.7493,32.6421,523.39,25.2273,1.50255
2022-11-06 07:00:00,117,2.87026,19.8115,6.71731,32.3598,539.43,24.1286,1.50075
2022-11-06 06:00:00,117,2.69176,18.1061,2.27399,27.7188,645.32,23.151,1.86615
2022-11-06 05:00:00,117,2.66989,16.243,1.19217,27.4266,773.78,24.0119,2.04165
2022-11-06 04:00:00,117,2.73392,15.2679,1.42001,32.7993,787.67,28.4933,2.4444
2022-11-06 03:00:00,117,2.34244,16.6084,1.01101,28.1663,725.24,24.1446,1.3743
2022-11-06 02:00:00,117,2.07515,24.2234,2.0749,23.8252,459.91,19.8986,1.1133
2022-11-06 01:00:00,117,2.27146,25.8566,5.4596,25.8745,439.6,21.2115,1.16415
2022-11-06 00:00:00,117,2.39739,26.8372,6.85846,27.3437,432.07,22.3108,1.2069
2022-11-05 23:00:00,117,2.75519,23.5638,12.3166,28.2278,403.8,21.5444,1.1259
2022-11-08 06:00:00,11301,NA,NA,NA,26.2547,NA,NA,NA
2022-11-08 05:00:00,11301,NA,NA,NA,32.1775,NA,NA,NA
2022-11-08 04:00:00,11301,NA,NA,NA,22.5082,NA,NA,NA
2022-11-08 03:00:00,11301,NA,NA,NA,23.4939,NA,NA,NA
2022-11-08 02:00:00,11301,NA,NA,NA,18.2536,NA,NA,NA
2022-11-08 01:00:00,11301,NA,NA,NA,24.1828,NA,NA,NA
2022-11-08 00:00:00,11301,NA,NA,NA,28.3439,NA,NA,NA
2022-11-07 23:00:00,11301,NA,NA,NA,25.571,NA,NA,NA
2022-11-07 22:00:00,11301,NA,NA,NA,36.3555,NA,NA,NA
2022-11-07 21:00:00,11301,NA,NA,NA,47.7856,NA,NA,NA
2022-11-07 20:00:00,11301,NA,NA,NA,55.4085,NA,NA,NA
2022-11-07 19:00:00,11301,NA,NA,NA,35.7229,NA,NA,NA
2022-11-07 18:00:00,11301,NA,NA,NA,42.3027,NA,NA,NA
2022-11-07 17:00:00,11301,NA,NA,NA,27.9209,NA,NA,NA
2022-11-07 16:00:00,11301,NA,NA,NA,20.8563,NA,NA,NA
2022-11-07 15:00:00,11301,NA,NA,NA,22.5406,NA,NA,NA
2022-11-07 14:00:00,11301,NA,NA,NA,16.1476,NA,NA,NA
2022-11-07 13:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-07 12:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-07 11:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-07 10:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-07 09:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-07 08:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-07 07:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-07 06:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-07 05:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-07 04:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-07 03:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-07 02:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-07 01:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-07 00:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-06 23:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-06 22:00:00,11301,NA,NA,NA,NA,NA,NA,NA
2022-11-06 21:00:00,11301,NA,NA,NA,18.8865,NA,NA,NA
2022-11-06 20:00:00,11301,NA,NA,NA,29.1453,NA,NA,NA
2022-11-06 19:00:00,11301,NA,NA,NA,26.1581,NA,NA,NA
2022-11-06 18:00:00,11301,NA,NA,NA,18.6226,NA,NA,NA
2022-11-06 17:00:00,11301,NA,NA,NA,34.2679,NA,NA,NA
2022-11-06 16:00:00,11301,NA,NA,NA,29.9933,NA,NA,NA
2022-11-06 15:00:00,11301,NA,NA,NA,13.6349,NA,NA,NA
2022-11-06 14:00:00,11301,NA,NA,NA,19.7234,NA,NA,NA
2022-11-06 13:00:00,11301,NA,NA,NA,11.8385,NA,NA,NA
2022-11-06 12:00:00,11301,NA,NA,NA,16.353,NA,NA,NA
2022-11-06 11:00:00,11301,NA,NA,NA,9.29708,NA,NA,NA
2022-11-06 10:00:00,11301,NA,NA,NA,12.4653,NA,NA,NA
2022-11-06 09:00:00,11301,NA,NA,NA,29.5815,NA,NA,NA
2022-11-06 08:00:00,11301,NA,NA,NA,17.4441,NA,NA,NA
2022-11-06 07:00:00,11301,NA,NA,NA,21.943,NA,NA,NA
2022-11-06 06:00:00,11301,NA,NA,NA,27.2523,NA,NA,NA
2022-11-06 05:00:00,11301,NA,NA,NA,24.9066,NA,NA,NA
2022-11-06 04:00:00,11301,NA,NA,NA,17.7912,NA,NA,NA
2022-11-06 03:00:00,11301,NA,NA,NA,18.594,NA,NA,NA
2022-11-06 02:00:00,11301,NA,NA,NA,25.7379,NA,NA,NA
2022-11-06 01:00:00,11301,NA,NA,NA,20.8708,NA,NA,NA
2022-11-06 00:00:00,11301,NA,NA,NA,24.5276,NA,NA,NA
2022-11-05 23:00:00,11301,NA,NA,NA,32.5097,NA,NA,NA
2022-11-08 06:00:00,11855,NA,41.3029,NA,NA,NA,26.9528,NA
2022-11-08 05:00:00,11855,NA,40.2481,NA,NA,NA,22.3697,NA
2022-11-08 04:00:00,11855,NA,30.7742,NA,NA,NA,22.0081,NA
2022-11-08 03:00:00,11855,NA,36.7598,NA,NA,NA,21.6542,NA
2022-11-08 02:00:00,11855,NA,38.2065,NA,NA,NA,21.9431,NA
2022-11-08 01:00:00,11855,NA,34.1584,NA,NA,NA,19.9725,NA
2022-11-08 00:00:00,11855,NA,37.0583,NA,NA,NA,23.2569,NA
2022-11-07 23:00:00,11855,NA,32.0778,NA,NA,NA,25.1997,NA
2022-11-07 22:00:00,11855,NA,30.1588,NA,NA,NA,24.5753,NA
2022-11-07 21:00:00,11855,NA,28.7942,NA,NA,NA,30.5689,NA
2022-11-07 20:00:00,11855,NA,29.7204,NA,NA,NA,30.1514,NA
2022-11-07 19:00:00,11855,NA,33.8297,NA,NA,NA,21.8769,NA
2022-11-07 18:00:00,11855,NA,26.4127,NA,NA,NA,14.5558,NA
2022-11-07 17:00:00,11855,NA,25.6272,NA,NA,NA,14.7211,NA
2022-11-07 16:00:00,11855,NA,25.9549,NA,NA,NA,12.4389,NA
2022-11-07 15:00:00,11855,NA,26.8923,NA,NA,NA,10.1983,NA
2022-11-07 14:00:00,11855,NA,19.009,NA,NA,NA,10.4114,NA
2022-11-07 13:00:00,11855,NA,15.6646,NA,NA,NA,10.9253,NA
2022-11-07 12:00:00,11855,NA,12.5905,NA,NA,NA,9.09306,NA
2022-11-07 11:00:00,11855,NA,11.5501,NA,NA,NA,9.62111,NA
2022-11-07 10:00:00,11855,NA,15.0326,NA,NA,NA,11.9911,NA
2022-11-07 09:00:00,11855,NA,15.3709,NA,NA,NA,11.4675,NA
2022-11-07 08:00:00,11855,NA,16.2313,NA,NA,NA,12.3583,NA
2022-11-07 07:00:00,11855,NA,17.6818,NA,NA,NA,13.0544,NA
2022-11-07 06:00:00,11855,NA,23.3705,NA,NA,NA,20.1656,NA
2022-11-07 05:00:00,11855,NA,29.1235,NA,NA,NA,28.9311,NA
2022-11-07 04:00:00,11855,NA,26.521,NA,NA,NA,39.6844,NA
2022-11-07 03:00:00,11855,NA,20.656,NA,NA,NA,42.3192,NA
2022-11-07 02:00:00,11855,NA,16.8601,NA,NA,NA,42.0275,NA
2022-11-07 01:00:00,11855,NA,15.3119,NA,NA,NA,42.3883,NA
2022-11-07 00:00:00,11855,NA,15.1239,NA,NA,NA,42.0328,NA
2022-11-06 23:00:00,11855,NA,16.7098,NA,NA,NA,41.5933,NA
2022-11-06 22:00:00,11855,NA,19.0115,NA,NA,NA,40.8442,NA
2022-11-06 21:00:00,11855,NA,21.0084,NA,NA,NA,39.4614,NA
2022-11-06 20:00:00,11855,NA,19.5337,NA,NA,NA,35.8064,NA
2022-11-06 19:00:00,11855,NA,20.6687,NA,NA,NA,31.8814,NA
