"date","id","SO2","NO2","O3","PM10","CO","PM2.5","C6H6"
2022-11-07 08:00:00,646,NA,NA,NA,17.0492,NA,9.7422,NA
2022-11-07 07:00:00,646,NA,NA,NA,16.0088,NA,8.23478,NA
2022-11-07 06:00:00,646,NA,NA,NA,16.4724,NA,6.19924,NA
2022-11-07 05:00:00,646,NA,NA,NA,21.2014,NA,7.94268,NA
2022-11-07 04:00:00,646,NA,NA,NA,26.6003,NA,10.0512,NA
2022-11-07 03:00:00,646,NA,NA,NA,20.3043,NA,11.3694,NA
2022-11-07 02:00:00,646,NA,NA,NA,15.1231,NA,9.47203,NA
2022-11-07 01:00:00,646,NA,NA,NA,15.6854,NA,12.0466,NA
2022-11-07 00:00:00,646,NA,NA,NA,14.1734,NA,8.46336,NA
2022-11-06 23:00:00,646,NA,NA,NA,12.4931,NA,8.4302,NA
2022-11-06 22:00:00,646,NA,NA,NA,13.4139,NA,10.0667,NA
2022-11-06 21:00:00,646,NA,NA,NA,14.6105,NA,11.1495,NA
2022-11-06 20:00:00,646,NA,NA,NA,13.9516,NA,11.5347,NA
2022-11-06 19:00:00,646,NA,NA,NA,13.9831,NA,15.7,NA
2022-11-06 18:00:00,646,NA,NA,NA,15.0819,NA,15.3696,NA
2022-11-06 17:00:00,646,NA,NA,NA,16.4922,NA,13.2182,NA
2022-11-06 16:00:00,646,NA,NA,NA,17.9267,NA,9.50119,NA
2022-11-06 15:00:00,646,NA,NA,NA,17.9739,NA,11.7797,NA
2022-11-06 14:00:00,646,NA,NA,NA,16.1539,NA,13.3508,NA
2022-11-06 13:00:00,646,NA,NA,NA,13.6504,NA,9.12261,NA
2022-11-06 12:00:00,646,NA,NA,NA,11.5951,NA,7.6021,NA
2022-11-06 11:00:00,646,NA,NA,NA,10.9884,NA,6.38601,NA
2022-11-06 10:00:00,646,NA,NA,NA,12.9816,NA,8.12689,NA
2022-11-06 09:00:00,646,NA,NA,NA,13.9678,NA,10.471,NA
2022-11-06 08:00:00,646,NA,NA,NA,12.8627,NA,9.69764,NA
2022-11-06 07:00:00,646,NA,NA,NA,14.4763,NA,8.90363,NA
2022-11-06 06:00:00,646,NA,NA,NA,15.8555,NA,20.6053,NA
2022-11-06 05:00:00,646,NA,NA,NA,14.6162,NA,19.391,NA
2022-11-06 04:00:00,646,NA,NA,NA,12.8119,NA,14.414,NA
2022-11-06 03:00:00,646,NA,NA,NA,12.895,NA,18.8319,NA
2022-11-06 02:00:00,646,NA,NA,NA,13.8105,NA,13.8999,NA
2022-11-06 01:00:00,646,NA,NA,NA,12.5677,NA,14.5807,NA
2022-11-06 00:00:00,646,NA,NA,NA,13.4743,NA,14.462,NA
2022-11-05 23:00:00,646,NA,NA,NA,14.5561,NA,13.0194,NA
2022-11-05 22:00:00,646,NA,NA,NA,12.9078,NA,10.4366,NA
2022-11-05 21:00:00,646,NA,NA,NA,12.6656,NA,10.9136,NA
2022-11-05 20:00:00,646,NA,NA,NA,13.2353,NA,14.7444,NA
2022-11-05 19:00:00,646,NA,NA,NA,14.0624,NA,10.8974,NA
2022-11-05 18:00:00,646,NA,NA,NA,16.2407,NA,11.5687,NA
2022-11-05 17:00:00,646,NA,NA,NA,17.4306,NA,14.7425,NA
2022-11-05 16:00:00,646,NA,NA,NA,17.3021,NA,15.7806,NA
2022-11-05 15:00:00,646,NA,NA,NA,19.0611,NA,8.28706,NA
2022-11-05 14:00:00,646,NA,NA,NA,15.7738,NA,4.73498,NA
2022-11-05 13:00:00,646,NA,NA,NA,10.286,NA,11.4678,NA
2022-11-05 12:00:00,646,NA,NA,NA,8.3213,NA,12.8159,NA
2022-11-05 11:00:00,646,NA,NA,NA,9.15353,NA,17.4948,NA
2022-11-05 10:00:00,646,NA,NA,NA,10.5713,NA,17.293,NA
2022-11-05 09:00:00,646,NA,NA,NA,11.6742,NA,14.6229,NA
2022-11-05 08:00:00,646,NA,NA,NA,NA,NA,20.3617,NA
2022-11-05 07:00:00,646,NA,NA,NA,20.3226,NA,13.7305,NA
2022-11-05 06:00:00,646,NA,NA,NA,23.1853,NA,13.684,NA
2022-11-05 05:00:00,646,NA,NA,NA,29.4845,NA,9.35,NA
2022-11-05 04:00:00,646,NA,NA,NA,36.4346,NA,13.8137,NA
2022-11-05 03:00:00,646,NA,NA,NA,43.604,NA,10.0105,NA
2022-11-05 02:00:00,646,NA,NA,NA,43.7979,NA,12.5661,NA
2022-11-05 01:00:00,646,NA,NA,NA,52.8954,NA,12.0104,NA
2022-11-05 00:00:00,646,NA,NA,NA,65.2813,NA,11.8342,NA
2022-11-04 23:00:00,646,NA,NA,NA,60.478,NA,12.4197,NA
2022-11-07 09:00:00,845,6.62539,11.4486,37.46,15.1064,410.66,NA,NA
2022-11-07 08:00:00,845,8.14145,11.7301,36.2022,20.3827,398.76,NA,NA
2022-11-07 07:00:00,845,10.2193,19.2416,26.3772,26.206,440.28,NA,NA
2022-11-07 06:00:00,845,8.22124,16.4852,24.7156,19.5285,453.53,NA,NA
2022-11-07 05:00:00,845,10.7983,21.0177,14.5211,18.446,586.17,NA,NA
2022-11-07 04:00:00,845,15.3504,25.2889,1.84389,53.9653,940.5,NA,NA
2022-11-07 03:00:00,845,18.0491,25.2931,2.08389,52.3528,934.98,NA,NA
2022-11-07 02:00:00,845,13.9976,21.8977,1.40556,60.7096,993.02,NA,NA
2022-11-07 01:00:00,845,11.19,21.9832,1.38043,57.6183,966.72,NA,NA
2022-11-07 00:00:00,845,11.7895,22.3964,0.80436,69.3812,1060.39,NA,NA
2022-11-06 23:00:00,845,16.5073,22.7666,1.96778,97.0105,1307,NA,NA
2022-11-06 22:00:00,845,11.6636,25.2529,3.43556,47.9081,826.52,NA,NA
2022-11-06 21:00:00,845,9.0867,21.9887,9.29722,48.1496,649.91,NA,NA
2022-11-06 20:00:00,845,11.7356,23.4916,12.605,38.7557,669.64,NA,NA
2022-11-06 19:00:00,845,10.9373,16.4018,26.2478,31.463,527.61,NA,NA
2022-11-06 18:00:00,845,10.3565,20.58,23.9444,34.9427,557.25,NA,NA
2022-11-06 17:00:00,845,7.92465,32.3367,25.46,33.093,631.83,NA,NA
2022-11-06 16:00:00,845,9.8514,34.629,14.5417,32.7792,691.46,NA,NA
2022-11-06 15:00:00,845,11.0323,20.5035,32.4006,32.9443,558.9,NA,NA
2022-11-06 14:00:00,845,10.9519,12.8269,45.7144,29.2323,438.32,NA,NA
2022-11-06 13:00:00,845,16.665,16.116,43.4183,30.6734,467.06,NA,NA
2022-11-06 12:00:00,845,19.1624,17.3174,42.7272,36.8899,468.23,NA,NA
2022-11-06 11:00:00,845,19.0061,17.6648,37.4972,45.0561,561.74,NA,NA
2022-11-06 10:00:00,845,18.4138,18.5926,30.5989,46.4229,593.5,NA,NA
2022-11-06 09:00:00,845,23.0618,20.8063,24.9144,42.6808,508.32,NA,NA
2022-11-06 08:00:00,845,13.5839,16.4905,22.5578,30.1921,475.86,NA,NA
2022-11-06 07:00:00,845,6.63129,14.3182,23.675,23.5697,476.58,NA,NA
2022-11-06 06:00:00,845,7.79128,19.3367,17.0411,28.7221,529.7,NA,NA
2022-11-06 05:00:00,845,10.3239,23.1872,13.105,26.7286,507.4,NA,NA
2022-11-06 04:00:00,845,7.28617,16.013,19.7911,24.6083,495.78,NA,NA
2022-11-06 03:00:00,845,6.82222,15.4176,19.8583,33.1674,506.16,NA,NA
2022-11-06 02:00:00,845,8.04922,11.1857,23.12,26.4126,491.72,NA,NA
2022-11-06 01:00:00,845,8.12562,11.753,22.0483,30.527,497,NA,NA
2022-11-06 00:00:00,845,6.95404,10.3774,26.5174,30.8635,492.3,NA,NA
2022-11-05 23:00:00,845,9.39274,12.4099,27.0822,35.4069,508.35,NA,NA
2022-11-05 22:00:00,845,8.6908,11.9213,31.4894,30.5732,481.26,NA,NA
2022-11-05 21:00:00,845,8.07081,12.3248,32.4289,34.0736,483.38,NA,NA
2022-11-05 20:00:00,845,7.57176,11.4602,34.1433,29.7795,484.21,NA,NA
2022-11-05 19:00:00,845,7.8393,14.6746,28.4722,31.3119,538.82,NA,NA
2022-11-05 18:00:00,845,9.10539,22.8378,21.3189,40.343,559.76,NA,NA
2022-11-05 17:00:00,845,9.4922,18.8752,28.2533,27.2388,548.18,NA,NA
2022-11-05 16:00:00,845,8.11306,14.9832,37.2089,25.1897,461.57,NA,NA
2022-11-05 15:00:00,845,6.53184,13.8859,45.2239,16.4468,423.18,NA,NA
2022-11-05 14:00:00,845,7.28115,10.3992,49.025,10.5616,389.87,NA,NA
2022-11-05 13:00:00,845,7.88615,12.428,42.7894,18.1675,405.7,NA,NA
2022-11-05 12:00:00,845,7.57641,9.77298,44.7656,14.2865,397.16,NA,NA
2022-11-05 11:00:00,845,7.46787,8.25612,45.9183,8.24844,378.89,NA,NA
2022-11-05 10:00:00,845,5.77197,7.77016,47.495,10.8656,338.45,NA,NA
2022-11-05 09:00:00,845,6.06205,7.03244,52.54,11.2714,329.68,NA,NA
2022-11-05 08:00:00,845,7.08675,6.57516,56.3789,7.66852,348.24,NA,NA
2022-11-05 07:00:00,845,6.92907,6.22887,57.335,9.43305,359.68,NA,NA
2022-11-05 06:00:00,845,7.16263,5.93676,56.0733,8.08202,323.95,NA,NA
2022-11-05 05:00:00,845,7.72943,5.88365,53.9833,5.29497,325.54,NA,NA
2022-11-05 04:00:00,845,7.14874,5.26915,53.305,6.60009,343.46,NA,NA
2022-11-05 03:00:00,845,7.753,5.95907,43.6156,11.775,343.31,NA,NA
2022-11-05 02:00:00,845,8.51199,7.93799,42.1272,9.25812,368.53,NA,NA
2022-11-05 01:00:00,845,6.2351,7.64853,41.1917,16.5051,349.86,NA,NA
2022-11-05 00:00:00,845,6.35754,8.03359,39.18,11.5277,350.31,NA,NA
2022-11-04 23:00:00,845,6.87262,7.92312,38.3464,6.78529,375.07,NA,NA
2022-11-07 09:00:00,785,NA,NA,NA,25.59,NA,20.94,0.58
2022-11-07 08:00:00,785,NA,NA,NA,22.29,NA,18.65,0.56
2022-11-07 07:00:00,785,NA,NA,NA,21.63,NA,18.33,0.53
2022-11-07 06:00:00,785,NA,NA,NA,20.8,NA,17.83,0.48
2022-11-07 05:00:00,785,NA,NA,NA,19.29,NA,16.86,0.45
2022-11-07 04:00:00,785,NA,NA,NA,18.52,NA,16.56,0.54
2022-11-07 03:00:00,785,NA,NA,NA,21.09,NA,18.77,0.72
2022-11-07 02:00:00,785,NA,NA,NA,21.99,NA,20.14,0.53
2022-11-07 01:00:00,785,NA,NA,NA,24.83,NA,22.28,0.71
2022-11-07 00:00:00,785,NA,NA,NA,34.48,NA,31.05,1.17
2022-11-06 23:00:00,785,NA,NA,NA,40.37,NA,36.47,1.18
2022-11-06 22:00:00,785,NA,NA,NA,36.53,NA,33.57,1.23
2022-11-06 21:00:00,785,NA,NA,NA,45.97,NA,41.91,2.63
2022-11-06 20:00:00,785,NA,NA,NA,101.05,NA,96.1,4.88
2022-11-06 19:00:00,785,NA,NA,NA,89.56,NA,84.33,2.79
2022-11-06 18:00:00,785,NA,NA,NA,53.37,NA,49.04,1.75
2022-11-06 17:00:00,785,NA,NA,NA,42.49,NA,38.8,0.83
2022-11-06 16:00:00,785,NA,NA,NA,22.27,NA,18.35,0.43
2022-11-06 15:00:00,785,NA,NA,NA,22.29,NA,18.32,0.24
2022-11-06 14:00:00,785,NA,NA,NA,13.07,NA,9.75,0.6
2022-11-06 13:00:00,785,NA,NA,NA,11.23,NA,8.22,0.09
2022-11-06 12:00:00,785,NA,NA,NA,8.72,NA,6.37,0.03
2022-11-06 11:00:00,785,NA,NA,NA,10.24,NA,7.43,0.31
2022-11-06 10:00:00,785,NA,NA,NA,14.76,NA,10.5,0.38
2022-11-06 09:00:00,785,NA,NA,NA,16.48,NA,12.94,0.4
2022-11-06 08:00:00,785,NA,NA,NA,17.01,NA,13.92,0.43
2022-11-06 07:00:00,785,NA,NA,NA,19.47,NA,15.79,0.34
2022-11-06 06:00:00,785,NA,NA,NA,21.05,NA,17.19,0.32
2022-11-06 05:00:00,785,NA,NA,NA,20.91,NA,17.57,0.28
2022-11-06 04:00:00,785,NA,NA,NA,21.92,NA,18.33,0.16
2022-11-06 03:00:00,785,NA,NA,NA,21.65,NA,18.41,0.31
2022-11-06 02:00:00,785,NA,NA,NA,19.98,NA,17.06,0.34
2022-11-06 01:00:00,785,NA,NA,NA,22.62,NA,18.25,0.29
2022-11-06 00:00:00,785,NA,NA,NA,21.41,NA,17.58,0.21
2022-11-05 23:00:00,785,NA,NA,NA,18.46,NA,15.22,0.24
2022-11-05 22:00:00,785,NA,NA,NA,16.11,NA,14.24,0.3
2022-11-05 21:00:00,785,NA,NA,NA,15.73,NA,14.46,0.13
2022-11-05 20:00:00,785,NA,NA,NA,15.23,NA,13.99,0.27
2022-11-05 19:00:00,785,NA,NA,NA,16.72,NA,15.48,0.51
2022-11-05 18:00:00,785,NA,NA,NA,18.98,NA,17.98,0.69
2022-11-05 17:00:00,785,NA,NA,NA,21.7,NA,19.29,0.8
2022-11-05 16:00:00,785,NA,NA,NA,24.4,NA,20.63,0.85
2022-11-05 15:00:00,785,NA,NA,NA,20.79,NA,18.42,0.8
2022-11-05 14:00:00,785,NA,NA,NA,18.87,NA,17.51,1.01
2022-11-05 13:00:00,785,NA,NA,NA,25.13,NA,22.74,0.91
2022-11-05 12:00:00,785,NA,NA,NA,20.26,NA,17.69,0.77
2022-11-05 11:00:00,785,NA,NA,NA,21.11,NA,17.63,0.99
2022-11-05 10:00:00,785,NA,NA,NA,41.29,NA,38.3,1.64
2022-11-05 09:00:00,785,NA,NA,NA,47.96,NA,43.21,1.67
2022-11-05 08:00:00,785,NA,NA,NA,48.98,NA,43.52,1.1
2022-11-05 07:00:00,785,NA,NA,NA,41.2,NA,35.47,0.9
2022-11-05 06:00:00,785,NA,NA,NA,40.65,NA,34.85,0.83
2022-11-05 05:00:00,785,NA,NA,NA,40.89,NA,35.24,0.75
2022-11-05 04:00:00,785,NA,NA,NA,38.39,NA,32.81,0.59
2022-11-05 03:00:00,785,NA,NA,NA,36.92,NA,31.16,0.6
2022-11-05 02:00:00,785,NA,NA,NA,38.15,NA,32.36,0.64
2022-11-05 01:00:00,785,NA,NA,NA,40.58,NA,33.81,0.71
2022-11-05 00:00:00,785,NA,NA,NA,42.29,NA,35.36,0.76
2022-11-04 23:00:00,785,NA,NA,NA,39.2,NA,33.51,0.78
2022-11-07 09:00:00,158,7.4,14.5,19,29.4,NA,14.5,NA
2022-11-07 08:00:00,158,7,19.1,9,44,NA,21,NA
2022-11-07 07:00:00,158,5.9,20.4,6,40.6,NA,18.7,NA
2022-11-07 06:00:00,158,5.8,23.9,4,36.2,NA,18.2,NA
2022-11-07 05:00:00,158,5.6,21,8,31.3,NA,15.7,NA
2022-11-07 04:00:00,158,6.3,16.6,13,27.3,NA,13.1,NA
2022-11-07 03:00:00,158,6.1,12.7,18,25.1,NA,12.5,NA
2022-11-07 02:00:00,158,5.8,16.1,13,26,NA,12.4,NA
2022-11-07 01:00:00,158,5.9,15.2,16,23.6,NA,10.6,NA
2022-11-07 00:00:00,158,5.6,10.2,23,24.3,NA,11.3,NA
2022-11-06 23:00:00,158,5.9,9,25,27.8,NA,13.9,NA
2022-11-06 22:00:00,158,5.8,12.3,23,28.6,NA,13.5,NA
2022-11-06 21:00:00,158,6.2,12.2,26,27.5,NA,12,NA
2022-11-06 20:00:00,158,7.1,14.4,27,30.1,NA,14.2,NA
2022-11-06 19:00:00,158,6.6,13.6,26,33.1,NA,16.7,NA
2022-11-06 18:00:00,158,6.7,16.6,26,36.4,NA,17.6,NA
2022-11-06 17:00:00,158,6.5,17.6,27,33,NA,16.4,NA
2022-11-06 16:00:00,158,7.1,20.4,25,32.7,NA,16.2,NA
2022-11-06 15:00:00,158,7.4,22.2,27,32.9,NA,16.2,NA
2022-11-06 14:00:00,158,6.5,13.1,43,23.3,NA,10.5,NA
2022-11-06 13:00:00,158,7.2,11,52,17.7,NA,6.6,NA
2022-11-06 12:00:00,158,6.9,8.4,55,13.5,NA,3.4,NA
2022-11-06 11:00:00,158,7.2,8.5,49,14,NA,3.3,NA
2022-11-06 10:00:00,158,7.8,8.5,41,18.2,NA,5.6,NA
2022-11-06 09:00:00,158,6.8,9.4,32,21,NA,7.6,NA
2022-11-06 08:00:00,158,6.7,11.4,21,19,NA,12.7,NA
2022-11-06 07:00:00,158,6.7,19.1,3,58.5,NA,33.5,NA
2022-11-06 06:00:00,158,5.6,12.2,1,38.7,NA,18.4,NA
2022-11-06 05:00:00,158,5.6,14.2,1,30.8,NA,15.4,NA
2022-11-06 04:00:00,158,5.8,14.2,2,31.9,NA,16.4,NA
2022-11-06 03:00:00,158,5.7,11.4,3,34.6,NA,19.9,NA
2022-11-06 02:00:00,158,5.7,11.2,2,48.1,NA,30.8,NA
2022-11-06 01:00:00,158,5.4,13.5,2,46.5,NA,28.4,NA
2022-11-06 00:00:00,158,6.1,16.4,2,45.7,NA,28.7,NA
2022-11-05 23:00:00,158,5.8,20.2,2,38.7,NA,20.7,NA
2022-11-05 22:00:00,158,6.1,23.4,7,35.4,NA,18.6,NA
2022-11-05 21:00:00,158,5.7,22.5,10,37.7,NA,19.3,NA
2022-11-05 20:00:00,158,6.1,32.3,6,48,NA,26.1,NA
2022-11-05 19:00:00,158,5.8,25.7,12,39.6,NA,19.5,NA
2022-11-05 18:00:00,158,5.6,27,14,39.5,NA,19.1,NA
2022-11-05 17:00:00,158,5.7,20.8,23,31.1,NA,12.9,NA
2022-11-05 16:00:00,158,6,16.8,32,25.7,NA,8.7,NA
2022-11-05 15:00:00,158,6.3,17.2,32,25.4,NA,8.2,NA
2022-11-05 14:00:00,158,6.2,13.6,34,24.5,NA,8.2,NA
2022-11-05 13:00:00,158,5.9,12.5,37,22.7,NA,7,NA
2022-11-05 12:00:00,158,5.6,11.8,39,20.5,NA,6.8,NA
2022-11-05 11:00:00,158,5.6,11.1,45,15.9,NA,4.9,NA
2022-11-05 10:00:00,158,5.3,12.4,44,10.8,NA,3.5,NA
2022-11-05 09:00:00,158,5.5,15.7,38,11.6,NA,4.5,NA
2022-11-05 08:00:00,158,5.3,16.5,20,15.6,NA,8,NA
2022-11-05 07:00:00,158,5.4,13.3,5,20.9,NA,12.3,NA
2022-11-05 06:00:00,158,5.4,16.9,4,27.6,NA,17.2,NA
2022-11-05 05:00:00,158,5.3,19.2,4,28.7,NA,18.2,NA
2022-11-05 04:00:00,158,5.6,13.3,8,25.6,NA,15.7,NA
2022-11-05 03:00:00,158,5.7,11,12,24,NA,14.5,NA
2022-11-05 02:00:00,158,5.6,12.6,11,23.6,NA,14.5,NA
2022-11-05 01:00:00,158,5.7,13.5,12,24.4,NA,14.9,NA
2022-11-05 00:00:00,158,5.5,15.5,12,27.3,NA,16.3,NA
2022-11-04 23:00:00,158,6.4,17.1,13,31.6,NA,17.2,NA
2022-11-07 09:00:00,156,NA,20.5,NA,40,561,18.8,1.95
2022-11-07 08:00:00,156,NA,20.5,NA,46.1,612,25.7,2.26
2022-11-07 07:00:00,156,NA,23.6,NA,43.6,613,25.6,2.25
2022-11-07 06:00:00,156,NA,25.9,NA,34,656,22.5,2.07
2022-11-07 05:00:00,156,NA,26.7,NA,28,601,17.5,1.77
2022-11-07 04:00:00,156,NA,22.3,NA,29.3,523,24,1.56
2022-11-07 03:00:00,156,NA,15.5,NA,22.9,432,20,1.48
2022-11-07 02:00:00,156,NA,13.2,NA,27.5,463,16.4,1.47
2022-11-07 01:00:00,156,NA,11,NA,34.5,435,22.5,1.56
2022-11-07 00:00:00,156,NA,11.9,NA,27.1,452,17.3,1.73
2022-11-06 23:00:00,156,NA,13.1,NA,36.2,496,13.3,1.8
2022-11-06 22:00:00,156,NA,15.5,NA,27.8,497,13.8,1.8
2022-11-06 21:00:00,156,NA,17.5,NA,32.8,539,12.5,1.84
2022-11-06 20:00:00,156,NA,17.7,NA,22.5,492,16.2,1.97
2022-11-06 19:00:00,156,NA,19,NA,30.5,508,13.3,2.14
2022-11-06 18:00:00,156,NA,19.1,NA,25.7,540,12.5,2.02
2022-11-06 17:00:00,156,NA,22.2,NA,29.3,515,8.8,2.09
2022-11-06 16:00:00,156,NA,27,NA,17.4,535,7.5,1.99
2022-11-06 15:00:00,156,NA,28.2,NA,22,549,10,1.49
2022-11-06 14:00:00,156,NA,20.6,NA,19.5,444,4.9,0.99
2022-11-06 13:00:00,156,NA,13.9,NA,23.9,358,5.4,0.72
2022-11-06 12:00:00,156,NA,11.8,NA,24.1,350,6.7,0.79
2022-11-06 11:00:00,156,NA,12.5,NA,26.9,362,8.1,0.89
2022-11-06 10:00:00,156,NA,11.8,NA,32.3,381,11.2,1.15
2022-11-06 09:00:00,156,NA,11.5,NA,43.2,416,14.3,1.52
2022-11-06 08:00:00,156,NA,13.9,NA,29.5,464,20.1,1.75
2022-11-06 07:00:00,156,NA,19.9,NA,21.4,547,12.6,2.33
2022-11-06 06:00:00,156,NA,21.9,NA,18.5,602,10.3,1.7
2022-11-06 05:00:00,156,NA,20.5,NA,18.4,483,8,1.54
2022-11-06 04:00:00,156,NA,13.6,NA,22,417,10,1.54
2022-11-06 03:00:00,156,NA,8.9,NA,26.2,399,13.3,1.58
2022-11-06 02:00:00,156,NA,8.7,NA,30,424,17.5,1.82
2022-11-06 01:00:00,156,NA,10.8,NA,29.2,465,20.9,2.19
2022-11-06 00:00:00,156,NA,14.5,NA,27.1,535,12.4,2.57
2022-11-05 23:00:00,156,NA,18.6,NA,35.5,603,10.3,2.62
2022-11-05 22:00:00,156,NA,21.4,NA,29.2,577,9.8,3.13
2022-11-05 21:00:00,156,NA,27.9,NA,32.5,672,7.1,2.07
2022-11-05 20:00:00,156,NA,34.2,NA,35.6,634,8.4,1.99
2022-11-05 19:00:00,156,NA,39.6,NA,26.7,637,10.2,1.8
2022-11-05 18:00:00,156,NA,43.7,NA,17.6,657,5.2,1.63
2022-11-05 17:00:00,156,NA,48.3,NA,19.7,739,4.4,2.06
2022-11-05 16:00:00,156,NA,50.5,NA,25.5,713,3,1.35
2022-11-05 15:00:00,156,NA,46.2,NA,24.2,616,3.5,1.47
2022-11-05 14:00:00,156,NA,41.9,NA,23.6,666,3.9,1.51
2022-11-05 13:00:00,156,NA,40.6,NA,20.6,615,4.6,1.37
2022-11-05 12:00:00,156,NA,37.6,NA,21.1,601,5.1,1.38
2022-11-05 11:00:00,156,NA,34.6,NA,16.4,556,5.8,1.31
2022-11-05 10:00:00,156,NA,29,NA,20.1,516,8.1,1.37
2022-11-05 09:00:00,156,NA,26.5,NA,21.1,504,10.4,2.02
2022-11-05 08:00:00,156,NA,24.5,NA,23.9,587,14.9,2.29
2022-11-05 07:00:00,156,NA,19.1,NA,22.7,567,15.8,1.95
2022-11-05 06:00:00,156,NA,22.1,NA,30.3,586,20.6,2.02
2022-11-05 05:00:00,156,NA,24.6,NA,33.1,580,19.9,1.97
2022-11-05 04:00:00,156,NA,22.2,NA,24.4,588,16.7,1.7
2022-11-05 03:00:00,156,NA,19.9,NA,31.6,505,18.6,1.7
2022-11-05 02:00:00,156,NA,21.1,NA,28.5,504,26,1.67
2022-11-05 01:00:00,156,NA,22,NA,34.3,477,NA,1.65
2022-11-05 00:00:00,156,NA,23,NA,38.3,473,35.7,1.67
2022-11-04 23:00:00,156,NA,27.4,NA,40.9,501,34.8,1.82
2022-11-07 09:00:00,225,NA,30.2,NA,26.5,620,22.4,2.26
2022-11-07 08:00:00,225,NA,19.9,NA,28.7,680,23.7,2.42
2022-11-07 07:00:00,225,NA,25.1,NA,23.3,636,21.3,1.96
2022-11-07 06:00:00,225,NA,21.5,NA,19.8,516,19.4,1.83
2022-11-07 05:00:00,225,NA,20.8,NA,19,482,18.8,1.77
2022-11-07 04:00:00,225,NA,15.8,NA,20.5,429,20.2,2
2022-11-07 03:00:00,225,NA,12.8,NA,23.2,439,22.5,2.17
2022-11-07 02:00:00,225,NA,11.2,NA,23.5,429,22.1,2.16
2022-11-07 01:00:00,225,NA,12,NA,22.8,451,22,2.96
2022-11-07 00:00:00,225,NA,19.8,NA,29.8,558,28.4,3.28
2022-11-06 23:00:00,225,NA,17.7,NA,30.6,567,29.3,3.53
2022-11-06 22:00:00,225,NA,19.7,NA,31.1,552,29.9,3.91
2022-11-06 21:00:00,225,NA,22.2,NA,42.2,765,41,6.12
2022-11-06 20:00:00,225,NA,25.1,NA,43.2,814,41.6,6.4
2022-11-06 19:00:00,225,NA,26.6,NA,51.9,911,50.1,5.81
2022-11-06 18:00:00,225,NA,24.6,NA,40.5,731,39.1,5.61
2022-11-06 17:00:00,225,NA,31,NA,36.4,725,34.7,4.38
2022-11-06 16:00:00,225,NA,48.2,NA,30.3,868,26.8,3.09
2022-11-06 15:00:00,225,NA,24.7,NA,19.3,560,16.7,1.65
2022-11-06 14:00:00,225,NA,26.1,NA,15.2,441,12.2,1.26
2022-11-06 13:00:00,225,NA,24.8,NA,13.2,378,10.1,0.91
2022-11-06 12:00:00,225,NA,17,NA,11.9,356,9.4,0.94
2022-11-06 11:00:00,225,NA,11.8,NA,13.1,396,10.9,1.18
2022-11-06 10:00:00,225,NA,12.2,NA,14.8,419,12.5,1.83
2022-11-06 09:00:00,225,NA,14.2,NA,20.8,496,18.2,2.45
2022-11-06 08:00:00,225,NA,13.4,NA,30.1,603,26.8,3
2022-11-06 07:00:00,225,NA,22.3,NA,30.9,734,28.8,4.19
2022-11-06 06:00:00,225,NA,24.4,NA,27.7,821,24.8,3.34
2022-11-06 05:00:00,225,NA,16.5,NA,26.8,838,23.1,2.84
2022-11-06 04:00:00,225,NA,20.5,NA,31.3,799,27.5,3.7
2022-11-06 03:00:00,225,NA,13.7,NA,44.1,987,40.4,4.22
2022-11-06 02:00:00,225,NA,13.3,NA,49.9,1062,46.8,4.37
2022-11-06 01:00:00,225,NA,19.8,NA,51.9,1021,49,4.42
2022-11-06 00:00:00,225,NA,24.9,NA,50.2,1104,47.1,3.98
2022-11-05 23:00:00,225,NA,27.4,NA,36.7,949,34,4.17
2022-11-05 22:00:00,225,NA,29.3,NA,35,922,31.3,3.29
2022-11-05 21:00:00,225,NA,28.6,NA,28.4,866,24.9,2.15
2022-11-05 20:00:00,225,NA,20.9,NA,22.9,533,19.6,1.52
2022-11-05 19:00:00,225,NA,29.8,NA,21.1,526,17.8,1.61
2022-11-05 18:00:00,225,NA,32.8,NA,19.4,522,15.9,1.43
2022-11-05 17:00:00,225,NA,26.1,NA,16.6,409,14,1.45
2022-11-05 16:00:00,225,NA,30.2,NA,16,528,13.1,1.51
2022-11-05 15:00:00,225,NA,33.3,NA,13.9,503,11.1,1.15
2022-11-05 14:00:00,225,NA,27,NA,12.1,458,9.5,1.14
2022-11-05 13:00:00,225,NA,37.9,NA,12.2,507,9.6,1.16
2022-11-05 12:00:00,225,NA,30.6,NA,12.4,464,9.6,1.37
2022-11-05 11:00:00,225,NA,21.5,NA,12.5,540,11.3,1.83
2022-11-05 10:00:00,225,NA,22.9,NA,16.5,565,16,2.15
2022-11-05 09:00:00,225,NA,22.4,NA,21.1,559,20.5,2.3
2022-11-05 08:00:00,225,NA,16.8,NA,24.5,550,23.8,2.25
2022-11-05 07:00:00,225,NA,18,NA,23.2,496,22.5,2.45
2022-11-05 06:00:00,225,NA,13.5,NA,24.8,490,24,2.51
2022-11-05 05:00:00,225,NA,20.8,NA,29,527,27.5,2.17
2022-11-05 04:00:00,225,NA,13.4,NA,26.5,413,25.5,2.02
2022-11-05 03:00:00,225,NA,8.3,NA,26.6,395,25.4,1.99
2022-11-05 02:00:00,225,NA,9.1,NA,26.1,381,24.9,1.99
2022-11-05 01:00:00,225,NA,11.9,NA,25,379,24,1.96
