"date","id","SO2","NO2","O3","PM10","CO","PM2.5","C6H6"
2022-11-04 04:00:00,659,NA,8.49512,28.4833,21.135,315.64,16.9966,NA
2022-11-04 03:00:00,659,NA,7.3373,31.9683,21.8549,261.8,17.2252,NA
2022-11-04 02:00:00,659,NA,7.1854,33.4889,20.6098,271.07,16.0607,NA
2022-11-04 01:00:00,659,NA,6.59162,31.9183,20.7872,304.56,16.5833,NA
2022-11-04 00:00:00,659,NA,7.52372,26.9094,23.9293,346.95,19.7211,NA
2022-11-03 23:00:00,659,NA,9.66994,23.0311,29.6041,414.97,25.0514,NA
2022-11-03 22:00:00,659,NA,16.7959,17.5422,31.117,463.48,26.1817,NA
2022-11-03 21:00:00,659,NA,17.5644,17.9539,41.8941,538.75,36.0733,NA
2022-11-03 20:00:00,659,NA,21.5642,14.5517,57.3362,696.92,49.87,NA
2022-11-03 19:00:00,659,NA,25.6107,11.7756,64.9475,800.89,55.3522,NA
2022-11-03 18:00:00,659,NA,31.7201,7.76556,105.741,1076.4,88.7257,NA
2022-11-03 17:00:00,659,NA,34.1499,7.14111,96.3448,1253.25,77.6376,NA
2022-11-03 16:00:00,659,NA,33.0208,5.43722,54.8617,588.82,41.4717,NA
2022-11-03 15:00:00,659,NA,38.9512,9.48444,32.2422,446.43,18.8873,NA
2022-11-03 14:00:00,659,NA,32.2225,28.825,19.3501,292.74,7.84251,NA
2022-11-03 13:00:00,659,NA,6.33669,66.4144,9.8004,156.55,5.85864,NA
2022-11-03 12:00:00,659,NA,5.64518,68.2933,9.6793,153.86,5.81399,NA
2022-11-03 11:00:00,659,NA,5.32917,65.6367,10.6325,146.56,6.07382,NA
2022-11-03 10:00:00,659,NA,8.16318,60.7,13.328,161.32,7.33922,NA
2022-11-03 09:00:00,659,NA,10.9659,51.9117,22.0913,192.76,13.6507,NA
2022-11-03 08:00:00,659,NA,8.61515,35.6272,19.6758,203.09,13.4922,NA
2022-11-03 07:00:00,659,NA,7.56674,26.7956,18.2439,217.98,13.8551,NA
2022-11-03 06:00:00,659,NA,13.4764,15.9711,23.1747,277.83,17.4909,NA
2022-11-03 05:00:00,659,NA,17.8103,11.1478,22.8956,276.54,16.883,NA
2022-11-03 04:00:00,659,NA,8.90673,21.0606,20.4398,217.61,15.5815,NA
2022-11-03 03:00:00,659,NA,8.41917,23.8733,20.9116,227.85,16.0881,NA
2022-11-03 02:00:00,659,NA,8.7543,24.885,21.7205,235.91,16.9601,NA
2022-11-03 01:00:00,659,NA,9.64498,26.9183,22.2948,249.68,17.187,NA
2022-11-03 00:00:00,659,NA,10.2749,29.1517,22.9007,256.76,17.3762,NA
2022-11-02 23:00:00,659,NA,10.866,33.6567,24.1098,261.02,17.1557,NA
2022-11-04 22:00:00,459,10.0467,5.4646,67.6194,12.9209,328.08,NA,NA
2022-11-04 21:00:00,459,11.9685,13.435,46.885,20.7823,492.98,NA,NA
2022-11-04 20:00:00,459,13.0067,23.6918,20.9467,45.0414,754.02,NA,NA
2022-11-04 19:00:00,459,13.832,34.8706,14.4928,42.281,768.88,NA,NA
2022-11-04 18:00:00,459,12.7126,32.435,19.8017,48.7061,692.95,NA,NA
2022-11-04 17:00:00,459,11.9656,18.8167,35.7511,33.7783,504.65,NA,NA
2022-11-04 16:00:00,459,9.64324,19.5975,48.8811,24.0751,367.54,NA,NA
2022-11-04 15:00:00,459,7.95044,14.0707,69.7272,14.5571,281.97,NA,NA
2022-11-04 14:00:00,459,8.06054,9.06022,76.0144,14.1074,296.55,NA,NA
2022-11-04 13:00:00,459,5.75668,5.05936,80.3522,14.5724,194.26,NA,NA
2022-11-04 12:00:00,459,7.35638,4.74017,80.9733,12.6459,253.8,NA,NA
2022-11-04 11:00:00,459,7.52115,5.04927,80.7672,19.651,188.91,NA,NA
2022-11-04 10:00:00,459,9.67058,21.5567,60.24,23.7997,308.78,NA,NA
2022-11-04 09:00:00,459,9.94766,36.9754,31.9061,31.2557,450.25,NA,NA
2022-11-04 08:00:00,459,9.20508,34.1244,24.6483,30.2274,421.46,NA,NA
2022-11-04 07:00:00,459,8.911,37.0492,28.6494,40.5785,409.11,NA,NA
2022-11-04 06:00:00,459,9.05582,28.7182,33.7772,25.6391,383.99,NA,NA
2022-11-04 05:00:00,459,9.26714,11.8512,47.0828,15.4698,278.5,NA,NA
2022-11-04 04:00:00,459,7.1953,5.14594,NA,4.5274,249.5,NA,NA
2022-11-04 03:00:00,459,6.36103,1.91626,83.1393,3.57426,201.66,NA,NA
2022-11-04 02:00:00,459,6.93743,1.44385,79.085,5.74804,230.83,NA,NA
2022-11-04 01:00:00,459,6.24804,0.27512,83.6744,4.70862,197.04,NA,NA
2022-11-04 00:00:00,459,6.64704,0.79667,83.1267,5.40798,191.88,NA,NA
2022-11-03 23:00:00,459,7.78198,4.88994,72.3717,8.01635,272.25,NA,NA
2022-11-03 22:00:00,459,6.45863,1.30706,83.0706,9.37976,208.03,NA,NA
2022-11-03 21:00:00,459,7.84404,2.76921,77.6489,6.57813,249.03,NA,NA
2022-11-03 20:00:00,459,14.8827,29.8474,17.43,48.7382,906.53,NA,NA
2022-11-03 19:00:00,459,16.1351,44.5969,3.87,61.9683,1237.8,NA,NA
2022-11-03 18:00:00,459,17.4873,49.9855,4.22111,59.4078,1227.02,NA,NA
2022-11-03 17:00:00,459,13.7611,49.9282,4.38778,63.4128,1110.77,NA,NA
2022-11-03 16:00:00,459,12.5131,50.0015,4.19722,59.5604,935.85,NA,NA
2022-11-03 15:00:00,459,8.71224,45.291,9.14556,38.4565,555.18,NA,NA
2022-11-03 14:00:00,459,6.87093,22.6928,36.4256,25.442,324.52,NA,NA
2022-11-03 13:00:00,459,5.76703,10.841,55.0456,13.2658,227.82,NA,NA
2022-11-03 12:00:00,459,6.31307,6.74936,63.8094,15.9582,254.99,NA,NA
2022-11-03 11:00:00,459,6.80664,8.1584,61.8472,12.7358,230.47,NA,NA
2022-11-03 10:00:00,459,5.87195,7.89709,61.2117,11.7343,178.53,NA,NA
2022-11-03 09:00:00,459,5.43453,9.94771,56.7856,10.0556,197.25,NA,NA
2022-11-03 08:00:00,459,5.6924,15.1898,46.1517,9.08919,263.64,NA,NA
2022-11-03 07:00:00,459,7.86621,26.614,22.0656,30.2031,404.72,NA,NA
2022-11-03 06:00:00,459,9.24941,33.3007,6.61667,29.0471,480.75,NA,NA
2022-11-03 05:00:00,459,4.75475,20.0473,9.14333,20.5188,344.24,NA,NA
2022-11-03 04:00:00,459,6.17268,10.5728,20.8222,9.91191,327.41,NA,NA
2022-11-03 03:00:00,459,6.38474,10.2037,18.5717,11.9706,337.99,NA,NA
2022-11-03 02:00:00,459,7.17904,8.71022,17.9944,12.9388,365.32,NA,NA
2022-11-03 01:00:00,459,8.10487,11.9771,16.3022,10.9844,379.66,NA,NA
2022-11-03 00:00:00,459,6.84654,9.9509,24.0206,10.3682,363.61,NA,NA
2022-11-02 23:00:00,459,6.97585,13.3952,29.0083,17.4886,398.6,NA,NA
2022-11-04 22:00:00,736,2.94981,11.7931,37.5169,18.2226,248.824,13.4023,0.51723
2022-11-04 21:00:00,736,3.64778,13.6833,37.5606,16.7155,256.666,13.3839,0.56007
2022-11-04 20:00:00,736,3.81562,18.7687,33.3544,18.2869,265.651,14.0573,0.62712
2022-11-04 19:00:00,736,3.46334,20.7991,31.7412,20.1948,285.789,14.9744,0.79605
2022-11-04 18:00:00,736,3.14108,21.4984,31.6658,20.5783,290.38,15.0859,0.73251
2022-11-04 17:00:00,736,2.83595,21.4357,33.2683,17.085,274.949,13.4705,0.81
2022-11-04 16:00:00,736,2.85201,26.9101,28.42,17.6608,283.76,13.9812,0.95202
2022-11-04 15:00:00,736,2.8191,45.0634,11.0628,27.6082,410.274,19.1392,1.26135
2022-11-04 14:00:00,736,2.20762,26.9069,26.7917,23.0916,348.145,16.3892,0.83799
2022-11-04 13:00:00,736,2.21625,17.7415,33.8156,19.349,307.544,15.1091,0.70011
2022-11-04 12:00:00,736,2.13601,14.4373,36.8541,20.4401,278.704,14.9617,0.60867
2022-11-04 11:00:00,736,2.07648,13.941,39.8941,21.1913,291.845,15.1796,0.7371
2022-11-04 10:00:00,736,2.35477,12.8437,41.1183,20.7388,278.977,14.4627,0.81768
2022-11-04 09:00:00,736,2.61498,14.2269,37.3027,17.543,273.868,13.9632,0.70002
2022-11-04 08:00:00,736,2.41102,22.9039,26.6097,18.8182,303.131,14.2838,0.85743
2022-11-04 07:00:00,736,2.5414,33.1988,17.24,18.4644,334.636,13.6623,0.97083
2022-11-04 06:00:00,736,2.31882,35.9203,13.3616,18.333,326.718,13.5983,0.76959
2022-11-04 05:00:00,736,2.31737,25.2122,22.1433,14.2289,274.94,11.4848,0.56934
2022-11-04 04:00:00,736,2.18848,23.2318,21.2018,15.3909,255.094,12.334,0.52767
2022-11-04 03:00:00,736,2.07476,15.287,27.8059,14.4648,236.213,12.3358,0.72597
2022-11-04 02:00:00,736,2.11198,11.4009,31.9164,15.7604,238.319,13.5252,0.7536
2022-11-04 01:00:00,736,2.03234,9.29771,35.6771,16.8581,236.995,14.6264,0.85617
2022-11-04 00:00:00,736,2.34477,11.0067,32.5458,18.2209,253.055,15.916,1.08882
2022-11-03 23:00:00,736,2.7398,13.7529,28.7964,20.2698,276.556,17.3885,1.1097
2022-11-03 22:00:00,736,4.80336,15.1419,29.5891,20.9409,284.639,18.0813,0.8748
2022-11-03 21:00:00,736,4.84211,17.5512,29.5541,21.2641,302.442,18.6532,1.38609
2022-11-03 20:00:00,736,2.91421,27.3973,18.0927,24.5775,366.782,21.0574,1.72044
2022-11-03 19:00:00,736,2.81681,32.9121,13.211,27.0506,407.792,22.9806,1.76376
2022-11-03 18:00:00,736,2.34042,36.4458,11.2639,26.7895,433.603,21.9837,1.77273
2022-11-03 17:00:00,736,2.77014,39.1097,11.8974,24.9951,400.283,20.1285,1.27998
2022-11-03 16:00:00,736,2.61247,42.8358,11.5128,22.2312,394.361,16.7155,1.03932
2022-11-03 15:00:00,736,2.21153,42.9984,13.2261,18.2801,388.609,13.4177,1.05399
2022-11-03 14:00:00,736,1.97964,36.414,27.8295,19.5876,355.686,10.5195,0.5337
2022-11-03 13:00:00,736,2.01092,23.9594,39.9691,15.7497,291.968,8.84048,0.40392
2022-11-03 12:00:00,736,1.78691,12.6784,51.396,13.2245,251.193,7.47115,0.8928
2022-11-03 11:00:00,736,1.68609,9.0012,59.6052,11.1723,228.743,5.93065,1.1376
2022-11-03 10:00:00,736,1.63328,8.48841,61.7673,9.15824,228.718,5.55233,0.98811
2022-11-03 09:00:00,736,5.53299,12.2406,54.6984,11.6698,259.838,6.82642,0.47124
2022-11-03 08:00:00,736,1.45498,19.8835,38.8692,11.9553,287.565,7.79812,0.49176
2022-11-03 07:00:00,736,1.34252,22.7604,32.0936,11.0349,282.728,8.48608,0.26982
2022-11-03 06:00:00,736,0.95284,21.1801,29.0964,8.49947,275.733,6.61488,0.76086
2022-11-03 05:00:00,736,1.02935,17.1458,33.4123,8.84377,266.119,7.009,1.00128
2022-11-03 04:00:00,736,0.8035,7.90282,45.1901,8.59734,240.465,6.86702,1.20348
2022-11-03 03:00:00,736,0.89736,5.33621,48.3508,6.71736,231.512,5.55935,1.10871
2022-11-03 02:00:00,736,NA,NA,51.5808,5.89313,232.925,4.92077,1.0854
2022-11-03 01:00:00,736,0.99338,3.67946,55.4194,4.82772,228.804,4.17268,1.01727
2022-11-03 00:00:00,736,1.32307,4.29097,56.7807,4.60586,NA,4.10443,0.92691
2022-11-02 23:00:00,736,0.88928,5.39625,55.0446,6.15273,244.945,5.31577,0.38304
2022-11-04 22:00:00,750,NA,NA,22.6772,NA,NA,NA,NA
2022-11-04 21:00:00,750,NA,NA,23.3677,NA,NA,NA,NA
2022-11-04 20:00:00,750,NA,NA,NA,NA,NA,NA,NA
2022-11-04 19:00:00,750,NA,NA,21.7716,NA,NA,NA,NA
2022-11-04 18:00:00,750,NA,NA,23.7817,NA,NA,NA,NA
2022-11-04 17:00:00,750,NA,NA,28.9257,NA,NA,NA,NA
2022-11-04 16:00:00,750,NA,NA,28.8859,NA,NA,NA,NA
2022-11-04 15:00:00,750,NA,NA,28.4255,NA,NA,NA,NA
2022-11-04 14:00:00,750,NA,NA,31.0501,NA,NA,NA,NA
2022-11-04 13:00:00,750,NA,NA,36.2288,NA,NA,NA,NA
2022-11-04 12:00:00,750,NA,NA,39.6007,NA,NA,NA,NA
2022-11-04 11:00:00,750,NA,NA,40.3696,NA,NA,NA,NA
2022-11-04 10:00:00,750,NA,NA,40.1203,NA,NA,NA,NA
2022-11-04 09:00:00,750,NA,NA,38.1827,NA,NA,NA,NA
2022-11-04 08:00:00,750,NA,NA,36.2289,NA,NA,NA,NA
2022-11-04 07:00:00,750,NA,NA,35.0751,NA,NA,NA,NA
2022-11-04 06:00:00,750,NA,NA,34.6262,NA,NA,NA,NA
2022-11-04 05:00:00,750,NA,NA,35.7573,NA,NA,NA,NA
2022-11-04 04:00:00,750,NA,NA,36.9749,NA,NA,NA,NA
2022-11-04 03:00:00,750,NA,NA,38.041,NA,NA,NA,NA
2022-11-04 02:00:00,750,NA,NA,40.663,NA,NA,NA,NA
2022-11-04 01:00:00,750,NA,NA,43.5248,NA,NA,NA,NA
2022-11-04 00:00:00,750,NA,NA,45.2394,NA,NA,NA,NA
2022-11-03 23:00:00,750,NA,NA,44.4868,NA,NA,NA,NA
2022-11-03 22:00:00,750,NA,NA,43.2101,NA,NA,NA,NA
2022-11-03 21:00:00,750,NA,NA,41.9608,NA,NA,NA,NA
2022-11-03 20:00:00,750,NA,NA,39.821,NA,NA,NA,NA
2022-11-03 19:00:00,750,NA,NA,38.3625,NA,NA,NA,NA
2022-11-03 18:00:00,750,NA,NA,36.5636,NA,NA,NA,NA
2022-11-03 17:00:00,750,NA,NA,NA,NA,NA,NA,NA
2022-11-03 16:00:00,750,NA,NA,41.8886,NA,NA,NA,NA
2022-11-03 15:00:00,750,NA,NA,37.9711,NA,NA,NA,NA
2022-11-03 14:00:00,750,NA,NA,44.4193,NA,NA,NA,NA
2022-11-03 13:00:00,750,NA,NA,49.6715,NA,NA,NA,NA
2022-11-03 12:00:00,750,NA,NA,51.8288,NA,NA,NA,NA
2022-11-03 11:00:00,750,NA,NA,47.9273,NA,NA,NA,NA
2022-11-03 10:00:00,750,NA,NA,42.6208,NA,NA,NA,NA
2022-11-03 09:00:00,750,NA,NA,33.9468,NA,NA,NA,NA
2022-11-03 08:00:00,750,NA,NA,30.1589,NA,NA,NA,NA
2022-11-03 07:00:00,750,NA,NA,28.8992,NA,NA,NA,NA
2022-11-03 06:00:00,750,NA,NA,26.8237,NA,NA,NA,NA
2022-11-03 05:00:00,750,NA,NA,31.6562,NA,NA,NA,NA
2022-11-03 04:00:00,750,NA,NA,34.9856,NA,NA,NA,NA
2022-11-03 03:00:00,750,NA,NA,41.9729,NA,NA,NA,NA
2022-11-03 02:00:00,750,NA,NA,NA,NA,NA,NA,NA
2022-11-03 01:00:00,750,NA,NA,59.1112,NA,NA,NA,NA
2022-11-03 00:00:00,750,NA,NA,58.296,NA,NA,NA,NA
2022-11-02 23:00:00,750,NA,NA,57.5273,NA,NA,NA,NA
2022-11-04 22:00:00,805,7.01819,24.1567,15.9034,34.946,417.29,NA,1.98628
2022-11-04 21:00:00,805,6.65668,25.1698,17.2816,39.9175,396.25,NA,2.0365
2022-11-04 20:00:00,805,7.00059,29.8453,14.4363,38.2385,419.13,NA,1.99392
2022-11-04 19:00:00,805,7.77026,25.398,21.8087,38.2015,376.02,NA,1.91676
2022-11-04 18:00:00,805,8.47207,34.2256,19.3044,58.6768,434.24,NA,2.71248
2022-11-04 17:00:00,805,9.88406,47.7825,8.70067,30.8784,502.41,NA,2.02839
2022-11-04 16:00:00,805,8.61665,40.9939,13.0529,26.4863,378.66,NA,1.68708
2022-11-04 15:00:00,805,9.55035,52.4841,5.79884,37.615,431.94,NA,2.33238
2022-11-04 14:00:00,805,8.9628,52.8871,7.59914,27.3818,484.29,NA,2.23985
2022-11-04 13:00:00,805,9.77232,34.8475,28.313,21.6326,514.92,NA,1.10109
2022-11-04 12:00:00,805,9.19102,23.9822,38.3972,16.0573,297.45,NA,1.09053
2022-11-04 11:00:00,805,8.75383,16.3289,44.2864,17.6106,269.26,NA,0.86182
2022-11-04 10:00:00,805,8.89647,20.3122,39.3534,23.6656,255.75,NA,0.96336
2022-11-04 09:00:00,805,9.5684,28.1127,24.9612,33.2695,282.44,NA,1.08841
2022-11-04 08:00:00,805,10.9609,38.3391,14.5674,25.6951,340.55,NA,1.18715
2022-11-04 07:00:00,805,12.2417,40.4632,11.5638,17.5435,369.37,NA,1.11618
2022-11-04 06:00:00,805,10.3701,32.3643,16.9921,22.8758,331.68,NA,1.22304
2022-11-04 05:00:00,805,10.0906,32.3789,14.1735,27.0123,380.94,NA,1.27761
2022-11-04 04:00:00,805,10.812,28.4783,18.9508,22.4156,376.01,NA,1.2199
2022-11-04 03:00:00,805,10.7873,20.3761,25.3757,21.8424,324.22,NA,1.19723
2022-11-04 02:00:00,805,9.99516,18.8973,28.2471,30.5921,315.55,NA,1.22145
2022-11-04 01:00:00,805,8.16934,18.7874,26.4138,23.0038,291.48,NA,1.37755
2022-11-04 00:00:00,805,7.94611,18.703,25.6828,33.3307,309.57,NA,1.50917
2022-11-03 23:00:00,805,7.77974,26.3761,17.3818,37.8642,318.43,NA,1.68118
2022-11-03 22:00:00,805,8.23043,37.9324,9.13972,35.4975,345.96,NA,1.78494
2022-11-03 21:00:00,805,8.06002,25.0217,23.5894,27.9745,339.56,NA,1.63509
2022-11-03 20:00:00,805,8.54575,26.9899,25.05,27.3457,317.56,NA,1.37661
2022-11-03 19:00:00,805,9.31365,22.855,33.1908,21.6995,291.29,NA,1.27567
2022-11-03 18:00:00,805,7.79979,16.8643,41.7052,26.2049,297.92,NA,1.42611
2022-11-03 17:00:00,805,8.21955,22.2939,37.8524,24.1275,329.14,NA,1.46897
2022-11-03 16:00:00,805,6.90645,18.8131,40.1302,28.1333,267.12,NA,1.00533
2022-11-03 15:00:00,805,7.03443,34.7722,27.9347,20.8706,274.16,NA,1.04062
2022-11-03 14:00:00,805,7.56673,34.7199,29.5331,8.06652,290.17,NA,0.78593
2022-11-03 13:00:00,805,6.87196,17.935,47.1244,9.47161,224.87,NA,0.69314
2022-11-03 12:00:00,805,6.34438,10.9464,57.565,13.2508,204.61,NA,0.69172
2022-11-03 11:00:00,805,6.7877,7.18064,61.7821,18.5609,192.02,NA,1.0199
2022-11-03 10:00:00,805,9.92134,10.5364,51.3,25.686,228.44,NA,1.20902
2022-11-03 09:00:00,805,11.7329,18.7024,34.0871,34.7942,274.29,NA,1.8424
2022-11-03 08:00:00,805,8.51044,29.8596,9.98578,50.0563,473.24,NA,3.16103
2022-11-03 07:00:00,805,5.44116,35.8661,3.19606,52.7006,712.41,NA,3.4437
2022-11-03 06:00:00,805,4.57884,36.2563,1.95665,43.1339,744.29,NA,3.14581
2022-11-03 05:00:00,805,4.65739,33.7741,1.60357,29.69,658.37,NA,3.70821
2022-11-03 04:00:00,805,4.84013,27.9866,1.73218,35.7057,705.65,NA,3.70698
2022-11-03 03:00:00,805,4.56118,26.591,1.73776,34.4037,469.63,NA,4.33318
2022-11-03 02:00:00,805,4.37869,28.0739,3.0896,39.8353,435.77,NA,4.20082
2022-11-03 01:00:00,805,4.4319,29.6592,2.87711,50.1456,431.27,NA,3.12962
2022-11-03 00:00:00,805,4.60906,27.5951,1.76675,28.9253,409.22,NA,3.36148
2022-11-02 23:00:00,805,5.67747,32.5026,3.03928,39.7359,385.11,NA,3.70966
2022-11-04 22:00:00,861,4.86161,3.74126,44.5189,11.067,416.689,6.96041,1.11409
2022-11-04 21:00:00,861,4.61436,3.92172,47.99,11.4278,430.073,7.28624,1.14497
2022-11-04 20:00:00,861,5.50657,4.5001,49.6228,11.1594,437.301,7.04201,1.16345
2022-11-04 19:00:00,861,5.85547,5.39237,49.5494,11.7654,424.409,7.59754,1.23544
2022-11-04 18:00:00,861,5.32584,6.52311,49.6378,12.3726,424.199,8.14358,1.28129
2022-11-04 17:00:00,861,6.97001,8.3889,48.8572,12.8639,457.991,8.57392,1.41321
2022-11-04 16:00:00,861,6.07086,9.35658,48.4,12.7831,426.903,8.47891,1.47127
2022-11-04 15:00:00,861,5.45773,8.87062,48.6472,12.4197,436.131,8.16789,1.26852
2022-11-04 14:00:00,861,5.99002,10.9786,46.1894,12.3929,445.678,8.09104,1.23546
2022-11-04 13:00:00,861,5.52689,9.50848,47.0261,11.9094,435.67,7.61375,1.13321
2022-11-04 12:00:00,861,4.49717,6.8747,49.8222,11.9119,415.406,7.61431,1.13089
2022-11-04 11:00:00,861,4.86248,5.57717,50.4311,12.3154,435.383,7.89096,1.1947
2022-11-04 10:00:00,861,4.96289,7.94436,47.5678,12.2972,408.819,7.93455,1.28323
2022-11-04 09:00:00,861,4.24765,8.10794,47.8133,11.8377,451.801,7.59251,1.26652
2022-11-04 08:00:00,861,5.02053,7.94436,46.8722,11.8198,438.464,7.5492,1.20572
2022-11-04 07:00:00,861,5.1505,9.33162,44.2422,11.6599,446.755,7.45866,1.29629
2022-11-04 06:00:00,861,5.12353,7.6087,45.3422,11.6326,446.043,7.4581,1.27126
2022-11-04 05:00:00,861,4.75519,6.27402,45.7361,11.257,439.379,7.09957,1.11385
2022-11-04 04:00:00,861,4.41508,4.91756,44.8956,10.6927,407.685,6.61446,1.02348
2022-11-04 03:00:00,861,5.10114,4.14745,45.6717,10.1882,405.704,6.13968,0.95938
2022-11-04 02:00:00,861,5.15153,4.1979,45.8383,10.0432,388.59,6.02399,0.97428
2022-11-04 01:00:00,861,4.73864,4.74813,47.4233,9.66369,411.268,5.67441,0.90712
2022-11-04 00:00:00,861,4.77588,5.14594,46.9206,9.57647,421.196,5.597,0.99429
2022-11-03 23:00:00,861,5.28032,5.50656,47.4561,9.99007,437.861,5.97872,1.09493
2022-11-03 22:00:00,861,4.69202,6.24905,46.6022,11.0877,436.727,6.9769,1.35949
2022-11-03 21:00:00,861,5.06893,8.42873,45.56,12.3868,439.363,8.1704,1.43744
2022-11-03 20:00:00,861,4.88236,9.18822,45.0356,11.1534,471.63,7.03306,1.42332
2022-11-03 19:00:00,861,5.81232,13.6023,43.4367,12.2887,484.181,8.06394,1.91528
2022-11-03 18:00:00,861,5.27522,19.8014,35.2944,13.9288,518.046,9.59305,2.22274
2022-11-03 17:00:00,861,5.01587,17.2022,38.585,13.4842,509.085,9.16103,2.19781
