Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,29.0218000000,µg/m3,2022-01-02 00:00:00 +01:00,2022-01-02 01:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,30.6775000000,µg/m3,2022-01-02 01:00:00 +01:00,2022-01-02 02:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,28.2364000000,µg/m3,2022-01-02 02:00:00 +01:00,2022-01-02 03:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,29.7205000000,µg/m3,2022-01-02 03:00:00 +01:00,2022-01-02 04:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,25.9608000000,µg/m3,2022-01-02 04:00:00 +01:00,2022-01-02 05:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,27.5137000000,µg/m3,2022-01-02 05:00:00 +01:00,2022-01-02 06:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,27.6681000000,µg/m3,2022-01-02 06:00:00 +01:00,2022-01-02 07:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,25.9959000000,µg/m3,2022-01-02 07:00:00 +01:00,2022-01-02 08:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,20.4565000000,µg/m3,2022-01-02 08:00:00 +01:00,2022-01-02 09:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.1190000000,µg/m3,2022-01-02 09:00:00 +01:00,2022-01-02 10:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.6757000000,µg/m3,2022-01-02 10:00:00 +01:00,2022-01-02 11:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,12.4589000000,µg/m3,2022-01-02 11:00:00 +01:00,2022-01-02 12:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,15.2016000000,µg/m3,2022-01-02 12:00:00 +01:00,2022-01-02 13:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,17.6514000000,µg/m3,2022-01-02 13:00:00 +01:00,2022-01-02 14:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,18.3788000000,µg/m3,2022-01-02 14:00:00 +01:00,2022-01-02 15:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,21.7345000000,µg/m3,2022-01-02 15:00:00 +01:00,2022-01-02 16:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,21.3792000000,µg/m3,2022-01-02 16:00:00 +01:00,2022-01-02 17:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,23.5444000000,µg/m3,2022-01-02 17:00:00 +01:00,2022-01-02 18:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,24.0664000000,µg/m3,2022-01-02 18:00:00 +01:00,2022-01-02 19:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,37.6114000000,µg/m3,2022-01-02 19:00:00 +01:00,2022-01-02 20:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,30.5080000000,µg/m3,2022-01-02 20:00:00 +01:00,2022-01-02 21:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,35.5007000000,µg/m3,2022-01-02 21:00:00 +01:00,2022-01-02 22:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,40.7485000000,µg/m3,2022-01-02 22:00:00 +01:00,2022-01-02 23:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,20.2843000000,µg/m3,2022-01-02 23:00:00 +01:00,2022-01-03 00:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.1457000000,µg/m3,2022-01-03 00:00:00 +01:00,2022-01-03 01:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.3512000000,µg/m3,2022-01-03 01:00:00 +01:00,2022-01-03 02:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,13.3714000000,µg/m3,2022-01-03 02:00:00 +01:00,2022-01-03 03:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,9.2291100000,µg/m3,2022-01-03 03:00:00 +01:00,2022-01-03 04:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.9373000000,µg/m3,2022-01-03 04:00:00 +01:00,2022-01-03 05:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.0917000000,µg/m3,2022-01-03 05:00:00 +01:00,2022-01-03 06:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.0287000000,µg/m3,2022-01-03 06:00:00 +01:00,2022-01-03 07:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.9627000000,µg/m3,2022-01-03 07:00:00 +01:00,2022-01-03 08:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,9.4111300000,µg/m3,2022-01-03 08:00:00 +01:00,2022-01-03 09:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.1054000000,µg/m3,2022-01-03 09:00:00 +01:00,2022-01-03 10:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.0047200000,µg/m3,2022-01-03 10:00:00 +01:00,2022-01-03 11:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.8178800000,µg/m3,2022-01-03 11:00:00 +01:00,2022-01-03 12:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.2241800000,µg/m3,2022-01-03 12:00:00 +01:00,2022-01-03 13:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.5477000000,µg/m3,2022-01-03 13:00:00 +01:00,2022-01-03 14:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.0951000000,µg/m3,2022-01-03 14:00:00 +01:00,2022-01-03 15:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.2797000000,µg/m3,2022-01-03 15:00:00 +01:00,2022-01-03 16:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,12.8471000000,µg/m3,2022-01-03 16:00:00 +01:00,2022-01-03 17:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,15.6483000000,µg/m3,2022-01-03 17:00:00 +01:00,2022-01-03 18:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,21.0407000000,µg/m3,2022-01-03 18:00:00 +01:00,2022-01-03 19:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,16.4067000000,µg/m3,2022-01-03 19:00:00 +01:00,2022-01-03 20:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,16.2208000000,µg/m3,2022-01-03 20:00:00 +01:00,2022-01-03 21:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,22.3531000000,µg/m3,2022-01-03 21:00:00 +01:00,2022-01-03 22:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,18.3000000000,µg/m3,2022-01-03 22:00:00 +01:00,2022-01-03 23:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,16.7119000000,µg/m3,2022-01-03 23:00:00 +01:00,2022-01-04 00:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,16.6274000000,µg/m3,2022-01-04 00:00:00 +01:00,2022-01-04 01:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.6153000000,µg/m3,2022-01-04 01:00:00 +01:00,2022-01-04 02:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,7.1360400000,µg/m3,2022-01-04 02:00:00 +01:00,2022-01-04 03:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,7.6750600000,µg/m3,2022-01-04 03:00:00 +01:00,2022-01-04 04:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.0264900000,µg/m3,2022-01-04 04:00:00 +01:00,2022-01-04 05:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0643A,PL0643A,SPO_PL0643A_5_002,SPP_PL0643A_5_002,SAM_PL0643A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.3324500000,µg/m3,2022-01-04 05:00:00 +01:00,2022-01-04 06:00:00 +01:00,1,3
