Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,21.4516000000,µg/m3,2022-01-01 23:00:00 +01:00,2022-01-02 00:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,24.6535000000,µg/m3,2022-01-02 00:00:00 +01:00,2022-01-02 01:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,27.8282000000,µg/m3,2022-01-02 01:00:00 +01:00,2022-01-02 02:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,31.8236000000,µg/m3,2022-01-02 02:00:00 +01:00,2022-01-02 03:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,32.8599000000,µg/m3,2022-01-02 03:00:00 +01:00,2022-01-02 04:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,31.6870000000,µg/m3,2022-01-02 04:00:00 +01:00,2022-01-02 05:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,21.8571000000,µg/m3,2022-01-02 05:00:00 +01:00,2022-01-02 06:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,22.2115000000,µg/m3,2022-01-02 06:00:00 +01:00,2022-01-02 07:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,20.3008000000,µg/m3,2022-01-02 07:00:00 +01:00,2022-01-02 08:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,13.5938000000,µg/m3,2022-01-02 08:00:00 +01:00,2022-01-02 09:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.1372000000,µg/m3,2022-01-02 09:00:00 +01:00,2022-01-02 10:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.2622000000,µg/m3,2022-01-02 10:00:00 +01:00,2022-01-02 11:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.4235000000,µg/m3,2022-01-02 11:00:00 +01:00,2022-01-02 12:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,6.9821800000,µg/m3,2022-01-02 12:00:00 +01:00,2022-01-02 13:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.5550000000,µg/m3,2022-01-02 13:00:00 +01:00,2022-01-02 14:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,17.4114000000,µg/m3,2022-01-02 14:00:00 +01:00,2022-01-02 15:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,21.0199000000,µg/m3,2022-01-02 15:00:00 +01:00,2022-01-02 16:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,19.2442000000,µg/m3,2022-01-02 16:00:00 +01:00,2022-01-02 17:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,18.0387000000,µg/m3,2022-01-02 17:00:00 +01:00,2022-01-02 18:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,18.0463000000,µg/m3,2022-01-02 18:00:00 +01:00,2022-01-02 19:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,21.5409000000,µg/m3,2022-01-02 19:00:00 +01:00,2022-01-02 20:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,27.1178000000,µg/m3,2022-01-02 20:00:00 +01:00,2022-01-02 21:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,27.0166000000,µg/m3,2022-01-02 21:00:00 +01:00,2022-01-02 22:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,25.0163000000,µg/m3,2022-01-02 22:00:00 +01:00,2022-01-02 23:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,22.8071000000,µg/m3,2022-01-02 23:00:00 +01:00,2022-01-03 00:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,12.8727000000,µg/m3,2022-01-03 00:00:00 +01:00,2022-01-03 01:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.1865000000,µg/m3,2022-01-03 01:00:00 +01:00,2022-01-03 02:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,18.9147000000,µg/m3,2022-01-03 02:00:00 +01:00,2022-01-03 03:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,12.2794000000,µg/m3,2022-01-03 03:00:00 +01:00,2022-01-03 04:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.1537000000,µg/m3,2022-01-03 04:00:00 +01:00,2022-01-03 05:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,12.0704000000,µg/m3,2022-01-03 05:00:00 +01:00,2022-01-03 06:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,13.6104000000,µg/m3,2022-01-03 06:00:00 +01:00,2022-01-03 07:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,13.3614000000,µg/m3,2022-01-03 07:00:00 +01:00,2022-01-03 08:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.2798000000,µg/m3,2022-01-03 08:00:00 +01:00,2022-01-03 09:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.5361000000,µg/m3,2022-01-03 09:00:00 +01:00,2022-01-03 10:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.0950000000,µg/m3,2022-01-03 10:00:00 +01:00,2022-01-03 11:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.2340500000,µg/m3,2022-01-03 11:00:00 +01:00,2022-01-03 12:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,7.2011700000,µg/m3,2022-01-03 12:00:00 +01:00,2022-01-03 13:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.2533000000,µg/m3,2022-01-03 13:00:00 +01:00,2022-01-03 14:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,13.1013000000,µg/m3,2022-01-03 14:00:00 +01:00,2022-01-03 15:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.2053000000,µg/m3,2022-01-03 15:00:00 +01:00,2022-01-03 16:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.2957000000,µg/m3,2022-01-03 16:00:00 +01:00,2022-01-03 17:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.8202000000,µg/m3,2022-01-03 17:00:00 +01:00,2022-01-03 18:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,15.5884000000,µg/m3,2022-01-03 18:00:00 +01:00,2022-01-03 19:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,21.0232000000,µg/m3,2022-01-03 19:00:00 +01:00,2022-01-03 20:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,16.6847000000,µg/m3,2022-01-03 20:00:00 +01:00,2022-01-03 21:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,17.6426000000,µg/m3,2022-01-03 21:00:00 +01:00,2022-01-03 22:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,13.1163000000,µg/m3,2022-01-03 22:00:00 +01:00,2022-01-03 23:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.3626000000,µg/m3,2022-01-03 23:00:00 +01:00,2022-01-04 00:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.3081000000,µg/m3,2022-01-04 00:00:00 +01:00,2022-01-04 01:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.0165600000,µg/m3,2022-01-04 01:00:00 +01:00,2022-01-04 02:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.1611900000,µg/m3,2022-01-04 02:00:00 +01:00,2022-01-04 03:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.7860500000,µg/m3,2022-01-04 03:00:00 +01:00,2022-01-04 04:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,0.9354900000,µg/m3,2022-01-04 04:00:00 +01:00,2022-01-04 05:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0642A,PL0642A,SPO_PL0642A_5_002,SPP_PL0642A_5_002,SAM_PL0642A_5_002,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.5592200000,µg/m3,2022-01-04 05:00:00 +01:00,2022-01-04 06:00:00 +01:00,1,3
