Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.9004000000,µg/m3,2022-01-01 10:00:00 +01:00,2022-01-01 11:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.9024600000,µg/m3,2022-01-01 11:00:00 +01:00,2022-01-01 12:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.2420000000,µg/m3,2022-01-01 12:00:00 +01:00,2022-01-01 13:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.0721000000,µg/m3,2022-01-01 13:00:00 +01:00,2022-01-01 14:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.8413000000,µg/m3,2022-01-01 14:00:00 +01:00,2022-01-01 15:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,12.8457000000,µg/m3,2022-01-01 15:00:00 +01:00,2022-01-01 16:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.9908000000,µg/m3,2022-01-01 16:00:00 +01:00,2022-01-01 17:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,12.5705000000,µg/m3,2022-01-01 17:00:00 +01:00,2022-01-01 18:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,17.5929000000,µg/m3,2022-01-01 18:00:00 +01:00,2022-01-01 19:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,22.2500000000,µg/m3,2022-01-01 19:00:00 +01:00,2022-01-01 20:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,18.7368000000,µg/m3,2022-01-01 20:00:00 +01:00,2022-01-01 21:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,22.3147000000,µg/m3,2022-01-01 21:00:00 +01:00,2022-01-01 22:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,26.0268000000,µg/m3,2022-01-01 22:00:00 +01:00,2022-01-01 23:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,23.9040000000,µg/m3,2022-01-01 23:00:00 +01:00,2022-01-02 00:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,22.9867000000,µg/m3,2022-01-02 00:00:00 +01:00,2022-01-02 01:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,24.5527000000,µg/m3,2022-01-02 01:00:00 +01:00,2022-01-02 02:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,15.3669000000,µg/m3,2022-01-02 02:00:00 +01:00,2022-01-02 03:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,17.2683000000,µg/m3,2022-01-02 03:00:00 +01:00,2022-01-02 04:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.3922700000,µg/m3,2022-01-02 04:00:00 +01:00,2022-01-02 05:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.0811400000,µg/m3,2022-01-02 05:00:00 +01:00,2022-01-02 06:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.2440000000,µg/m3,2022-01-02 06:00:00 +01:00,2022-01-02 07:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.7388600000,µg/m3,2022-01-02 07:00:00 +01:00,2022-01-02 08:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.9921600000,µg/m3,2022-01-02 08:00:00 +01:00,2022-01-02 09:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,7.1275200000,µg/m3,2022-01-02 09:00:00 +01:00,2022-01-02 10:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,6.5759300000,µg/m3,2022-01-02 10:00:00 +01:00,2022-01-02 11:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.8025300000,µg/m3,2022-01-02 11:00:00 +01:00,2022-01-02 12:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.2480000000,µg/m3,2022-01-02 12:00:00 +01:00,2022-01-02 13:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,17.5048000000,µg/m3,2022-01-02 13:00:00 +01:00,2022-01-02 14:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,17.2193000000,µg/m3,2022-01-02 14:00:00 +01:00,2022-01-02 15:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,16.7795000000,µg/m3,2022-01-02 15:00:00 +01:00,2022-01-02 16:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,18.8886000000,µg/m3,2022-01-02 16:00:00 +01:00,2022-01-02 17:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,19.7850000000,µg/m3,2022-01-02 17:00:00 +01:00,2022-01-02 18:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,30.6572000000,µg/m3,2022-01-02 18:00:00 +01:00,2022-01-02 19:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,33.7861000000,µg/m3,2022-01-02 19:00:00 +01:00,2022-01-02 20:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,25.2414000000,µg/m3,2022-01-02 20:00:00 +01:00,2022-01-02 21:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.2640700000,µg/m3,2022-01-02 21:00:00 +01:00,2022-01-02 22:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,7.3379600000,µg/m3,2022-01-02 22:00:00 +01:00,2022-01-02 23:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,23.8560000000,µg/m3,2022-01-02 23:00:00 +01:00,2022-01-03 00:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.0598000000,µg/m3,2022-01-03 00:00:00 +01:00,2022-01-03 01:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.7947000000,µg/m3,2022-01-03 01:00:00 +01:00,2022-01-03 02:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.5700000000,µg/m3,2022-01-03 02:00:00 +01:00,2022-01-03 03:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.6898000000,µg/m3,2022-01-03 03:00:00 +01:00,2022-01-03 04:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.1684000000,µg/m3,2022-01-03 04:00:00 +01:00,2022-01-03 05:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.1377000000,µg/m3,2022-01-03 05:00:00 +01:00,2022-01-03 06:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.7154000000,µg/m3,2022-01-03 06:00:00 +01:00,2022-01-03 07:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,9.6743800000,µg/m3,2022-01-03 07:00:00 +01:00,2022-01-03 08:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.3575000000,µg/m3,2022-01-03 08:00:00 +01:00,2022-01-03 09:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.4837400000,µg/m3,2022-01-03 09:00:00 +01:00,2022-01-03 10:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,7.7962700000,µg/m3,2022-01-03 10:00:00 +01:00,2022-01-03 11:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.9905000000,µg/m3,2022-01-03 11:00:00 +01:00,2022-01-03 12:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,9.6507900000,µg/m3,2022-01-03 12:00:00 +01:00,2022-01-03 13:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.0733900000,µg/m3,2022-01-03 13:00:00 +01:00,2022-01-03 14:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.1476000000,µg/m3,2022-01-03 14:00:00 +01:00,2022-01-03 15:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,13.9300000000,µg/m3,2022-01-03 15:00:00 +01:00,2022-01-03 16:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,16.8837000000,µg/m3,2022-01-03 16:00:00 +01:00,2022-01-03 17:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,15.3540000000,µg/m3,2022-01-03 17:00:00 +01:00,2022-01-03 18:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,16.5362000000,µg/m3,2022-01-03 18:00:00 +01:00,2022-01-03 19:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.3933000000,µg/m3,2022-01-03 19:00:00 +01:00,2022-01-03 20:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,12.9617000000,µg/m3,2022-01-03 20:00:00 +01:00,2022-01-03 21:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,9.5848000000,µg/m3,2022-01-03 21:00:00 +01:00,2022-01-03 22:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,9.0430000000,µg/m3,2022-01-03 22:00:00 +01:00,2022-01-03 23:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.0932000000,µg/m3,2022-01-03 23:00:00 +01:00,2022-01-04 00:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.5223000000,µg/m3,2022-01-04 00:00:00 +01:00,2022-01-04 01:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,9.4910800000,µg/m3,2022-01-04 01:00:00 +01:00,2022-01-04 02:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,7.8270000000,µg/m3,2022-01-04 02:00:00 +01:00,2022-01-04 03:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.4177400000,µg/m3,2022-01-04 03:00:00 +01:00,2022-01-04 04:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.3630800000,µg/m3,2022-01-04 04:00:00 +01:00,2022-01-04 05:00:00 +01:00,1,3
PL,PL.CIEP.AQ,NET_PL_MP_AQ,STA_PL0735A,PL0735A,SPO_PL0735A_5_001,SPP_PL0735A_5_001,SAM_PL0735A_5_001,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.5081100000,µg/m3,2022-01-04 05:00:00 +01:00,2022-01-04 06:00:00 +01:00,1,3
